Trial;Time;Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GlobalCameraPosition;CameraForward;GazeStatus;CombinedGazeForward;CombinedGazePosition;CombinedGazeForwardGlobal;CombinedGazePositionGlobal;GazeHitObject;GazeHitPosition;GazeHitDistance;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability;HoldingObjectName;HoldingObjectPosition
;4/9/2025 4:08:28 PM;2476923;1000056883889463445;63879811708982;(0.235, 1.463, 1.434);(0.458, -0.162, 0.054, 0.872);(0.235, 1.463, 1.434);(-0.233, -0.817, 0.528);VALID;(0.100, -0.285, 0.953);(0.000, 0.000, 0.000);(-0.177, -0.955, 0.240);(0.235, 1.463, 1.434);StandingPosition;(-0.030, 0.020, 1.794);1.501;64.925;VALID;(0.146, -0.273, 0.951);(-0.033, 0.000, 0.000);0.474;6.028;12.718;VALID;(0.097, -0.288, 0.953);(0.033, 0.000, 0.000);0.468;5.896;12.586;2;0;None;(0.000, 0.000, 0.000)
;4/9/2025 4:08:28 PM;2476924;1000056883894465128;63879811708982;(0.235, 1.463, 1.434);(0.458, -0.162, 0.054, 0.872);(0.235, 1.463, 1.434);(-0.233, -0.817, 0.528);VALID;(0.100, -0.284, 0.954);(0.000, 0.000, 0.000);(-0.177, -0.955, 0.240);(0.235, 1.463, 1.434);StandingPosition;(-0.030, 0.020, 1.794);1.501;64.925;VALID;(0.145, -0.271, 0.952);(-0.033, 0.000, 0.000);0.474;6.033;12.718;VALID;(0.096, -0.287, 0.953);(0.033, 0.000, 0.000);0.469;5.899;12.586;2;0.1610243;None;(0.000, 0.000, 0.000)
;4/9/2025 4:08:28 PM;2476925;1000056883899466808;63879811708982;(0.235, 1.463, 1.434);(0.458, -0.162, 0.054, 0.872);(0.235, 1.463, 1.434);(-0.233, -0.817, 0.528);VALID;(0.098, -0.282, 0.954);(0.000, 0.000, 0.000);(-0.177, -0.955, 0.240);(0.235, 1.463, 1.434);StandingPosition;(-0.030, 0.020, 1.794);1.501;64.925;VALID;(0.144, -0.269, 0.952);(-0.033, 0.000, 0.000);0.475;6.039;12.718;VALID;(0.095, -0.285, 0.954);(0.033, 0.000, 0.000);0.469;5.904;12.586;2;0.1556067;None;(0.000, 0.000, 0.000)
;4/9/2025 4:08:28 PM;2476926;1000056883904468490;63879811708982;(0.235, 1.463, 1.434);(0.458, -0.162, 0.054, 0.872);(0.235, 1.463, 1.434);(-0.233, -0.817, 0.528);VALID;(0.096, -0.280, 0.955);(0.000, 0.000, 0.000);(-0.177, -0.955, 0.240);(0.235, 1.463, 1.434);StandingPosition;(-0.030, 0.020, 1.794);1.501;64.925;VALID;(0.143, -0.267, 0.953);(-0.033, 0.000, 0.000);0.475;6.045;12.718;VALID;(0.093, -0.283, 0.955);(0.033, 0.000, 0.000);0.470;5.909;12.586;1.173765;0.2365689;None;(0.000, 0.000, 0.000)
;4/9/2025 4:08:28 PM;2476927;1000056883909470155;63879811708982;(0.235, 1.463, 1.434);(0.458, -0.162, 0.054, 0.872);(0.235, 1.463, 1.434);(-0.233, -0.817, 0.528);VALID;(0.095, -0.278, 0.956);(0.000, 0.000, 0.000);(-0.177, -0.955, 0.240);(0.235, 1.463, 1.434);StandingPosition;(-0.030, 0.020, 1.794);1.501;64.925;VALID;(0.143, -0.266, 0.953);(-0.033, 0.000, 0.000);0.475;6.047;12.718;VALID;(0.091, -0.281, 0.955);(0.033, 0.000, 0.000);0.470;5.921;12.586;1.155485;0.2819313;None;(0.000, 0.000, 0.000)
;4/9/2025 4:08:28 PM;2476928;1000056883914471942;63879811708982;(0.235, 1.463, 1.434);(0.458, -0.162, 0.054, 0.872);(0.235, 1.463, 1.434);(-0.233, -0.817, 0.528);VALID;(0.093, -0.276, 0.957);(0.000, 0.000, 0.000);(-0.177, -0.955, 0.240);(0.235, 1.463, 1.434);StandingPosition;(-0.030, 0.020, 1.794);1.501;64.925;VALID;(0.142, -0.265, 0.954);(-0.033, 0.000, 0.000);0.475;6.046;12.718;VALID;(0.089, -0.279, 0.956);(0.033, 0.000, 0.000);0.471;5.933;12.586;1.144675;0.2962122;None;(0.000, 0.000, 0.000)
;4/9/2025 4:08:28 PM;2476929;1000056883919473598;63879811708982;(0.235, 1.463, 1.434);(0.458, -0.162, 0.054, 0.872);(0.235, 1.463, 1.434);(-0.233, -0.817, 0.528);VALID;(0.092, -0.274, 0.957);(0.000, 0.000, 0.000);(-0.177, -0.955, 0.240);(0.235, 1.463, 1.434);StandingPosition;(-0.030, 0.020, 1.794);1.501;64.925;VALID;(0.142, -0.263, 0.954);(-0.033, 0.000, 0.000);0.475;6.047;12.718;VALID;(0.088, -0.277, 0.957);(0.033, 0.000, 0.000);0.473;5.955;12.586;1.127946;0.2912003;None;(0.000, 0.000, 0.000)
;4/9/2025 4:08:28 PM;2476930;1000056883924475343;63879811708982;(0.235, 1.463, 1.434);(0.458, -0.162, 0.054, 0.872);(0.235, 1.463, 1.434);(-0.233, -0.817, 0.528);VALID;(0.090, -0.273, 0.958);(0.000, 0.000, 0.000);(-0.177, -0.955, 0.240);(0.235, 1.463, 1.434);StandingPosition;(-0.030, 0.020, 1.794);1.501;64.925;VALID;(0.142, -0.259, 0.955);(-0.033, 0.000, 0.000);0.476;6.058;12.718;VALID;(0.087, -0.276, 0.957);(0.033, 0.000, 0.000);0.474;5.969;12.586;1.077479;0.2613631;None;(0.000, 0.000, 0.000)
;4/9/2025 4:08:28 PM;2476931;1000056883929476983;63879811708982;(0.235, 1.463, 1.434);(0.458, -0.162, 0.054, 0.872);(0.235, 1.463, 1.434);(-0.233, -0.817, 0.528);VALID;(0.091, -0.271, 0.958);(0.000, 0.000, 0.000);(-0.177, -0.955, 0.240);(0.235, 1.463, 1.434);StandingPosition;(-0.030, 0.020, 1.794);1.501;64.925;VALID;(0.142, -0.254, 0.957);(-0.033, 0.000, 0.000);0.477;6.071;12.718;VALID;(0.088, -0.273, 0.958);(0.033, 0.000, 0.000);0.477;6.005;12.586;1.063859;0.06738039;None;(0.000, 0.000, 0.000)
;4/9/2025 4:08:28 PM;2476932;1000056883934478624;63879811708982;(0.235, 1.463, 1.434);(0.458, -0.162, 0.054, 0.872);(0.235, 1.463, 1.434);(-0.233, -0.817, 0.528);VALID;(0.091, -0.265, 0.960);(0.000, 0.000, 0.000);(-0.177, -0.955, 0.240);(0.235, 1.463, 1.434);StandingPosition;(-0.030, 0.020, 1.794);1.501;64.925;VALID;(0.142, -0.246, 0.959);(-0.033, 0.000, 0.000);0.479;6.091;12.718;VALID;(0.088, -0.268, 0.959);(0.033, 0.000, 0.000);0.480;6.042;12.586;1.04286;0;None;(0.000, 0.000, 0.000)
;4/9/2025 4:08:28 PM;2476933;1000056883939480264;63879811708982;(0.235, 1.463, 1.434);(0.458, -0.162, 0.054, 0.872);(0.235, 1.463, 1.434);(-0.233, -0.817, 0.528);VALID;(0.091, -0.261, 0.961);(0.000, 0.000, 0.000);(-0.177, -0.955, 0.240);(0.235, 1.463, 1.434);StandingPosition;(-0.030, 0.020, 1.794);1.501;64.925;VALID;(0.142, -0.237, 0.961);(-0.033, 0.000, 0.000);0.482;6.133;12.718;VALID;(0.088, -0.263, 0.961);(0.033, 0.000, 0.000);0.480;6.042;12.586;0.9687666;0;None;(0.000, 0.000, 0.000)
;4/9/2025 4:08:28 PM;2476934;1000056883944481871;63879811708982;(0.235, 1.463, 1.434);(0.458, -0.162, 0.054, 0.872);(0.235, 1.463, 1.434);(-0.233, -0.817, 0.528);VALID;(0.091, -0.240, 0.967);(0.000, 0.000, 0.000);(-0.177, -0.955, 0.240);(0.235, 1.463, 1.434);StandingPosition;(-0.030, 0.020, 1.794);1.501;64.925;VALID;(0.144, -0.234, 0.962);(-0.033, 0.000, 0.000);0.000;0.000;12.718;VALID;(0.089, -0.241, 0.966);(0.033, 0.000, 0.000);0.490;6.163;12.586;1.151719;0;None;(0.000, 0.000, 0.000)
;4/9/2025 4:08:28 PM;2476935;1000056883949483493;63879811708982;(0.235, 1.463, 1.434);(0.458, -0.162, 0.054, 0.872);(0.235, 1.463, 1.434);(-0.233, -0.817, 0.528);VALID;(0.091, -0.249, 0.964);(0.000, 0.000, 0.000);(-0.177, -0.955, 0.240);(0.235, 1.463, 1.434);StandingPosition;(-0.030, 0.020, 1.794);1.501;64.925;INVALID;;;;;;VALID;(0.088, -0.251, 0.964);(0.033, 0.000, 0.000);0.433;5.450;12.586;2;0;None;(0.000, 0.000, 0.000)
;4/9/2025 4:08:28 PM;2476936;1000056883954485098;63879811708982;(0.235, 1.463, 1.434);(0.458, -0.162, 0.054, 0.872);(0.235, 1.463, 1.434);(-0.233, -0.817, 0.528);INVALID;;;;;;;;;INVALID;;;;;;INVALID;;;;;;;;None;(0.000, 0.000, 0.000)
;4/9/2025 4:08:28 PM;2476937;1000056883959486713;63879811708982;(0.235, 1.463, 1.434);(0.458, -0.162, 0.054, 0.872);(0.235, 1.463, 1.434);(-0.233, -0.817, 0.528);INVALID;;;;;;;;;INVALID;;;;;;INVALID;;;;;;;;None;(0.000, 0.000, 0.000)
;4/9/2025 4:08:28 PM;2476938;1000056883964488334;63879811708982;(0.235, 1.463, 1.434);(0.458, -0.162, 0.054, 0.872);(0.235, 1.463, 1.434);(-0.233, -0.817, 0.528);INVALID;;;;;;;;;INVALID;;;;;;INVALID;;;;;;;;None;(0.000, 0.000, 0.000)
;4/9/2025 4:08:28 PM;2476939;1000056883969489950;63879811708982;(0.235, 1.463, 1.434);(0.458, -0.162, 0.054, 0.872);(0.235, 1.463, 1.434);(-0.233, -0.817, 0.528);INVALID;;;;;;;;;INVALID;;;;;;INVALID;;;;;;;;None;(0.000, 0.000, 0.000)
;4/9/2025 4:08:28 PM;2476940;1000056883974491550;63879811708982;(0.235, 1.463, 1.434);(0.458, -0.162, 0.054, 0.872);(0.235, 1.463, 1.434);(-0.233, -0.817, 0.528);INVALID;;;;;;;;;INVALID;;;;;;INVALID;;;;;;;;None;(0.000, 0.000, 0.000)
;4/9/2025 4:08:28 PM;2476941;1000056883979493127;63879811708982;(0.235, 1.463, 1.434);(0.458, -0.162, 0.054, 0.872);(0.235, 1.463, 1.434);(-0.233, -0.817, 0.528);INVALID;;;;;;;;;INVALID;;;;;;INVALID;;;;;;;;None;(0.000, 0.000, 0.000)
;4/9/2025 4:08:28 PM;2476942;1000056883984494717;63879811708982;(0.235, 1.463, 1.434);(0.458, -0.162, 0.054, 0.872);(0.235, 1.463, 1.434);(-0.233, -0.817, 0.528);INVALID;;;;;;;;;INVALID;;;;;;INVALID;;;;;;;;None;(0.000, 0.000, 0.000)
;4/9/2025 4:08:28 PM;2476943;1000056883989496286;63879811708982;(0.235, 1.463, 1.434);(0.458, -0.162, 0.054, 0.872);(0.235, 1.463, 1.434);(-0.233, -0.817, 0.528);INVALID;;;;;;;;;INVALID;;;;;;INVALID;;;;;;;;None;(0.000, 0.000, 0.000)
;4/9/2025 4:08:28 PM;2476944;1000056883994497868;63879811708982;(0.235, 1.463, 1.434);(0.458, -0.162, 0.054, 0.872);(0.235, 1.463, 1.434);(-0.233, -0.817, 0.528);INVALID;;;;;;;;;INVALID;;;;;;INVALID;;;;;;;;None;(0.000, 0.000, 0.000)
