Trial;Time;Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GlobalCameraPosition;CameraForward;GazeStatus;CombinedGazeForward;CombinedGazePosition;CombinedGazeForwardGlobal;CombinedGazePositionGlobal;GazeHitObject;GazeHitPosition;GazeHitDistance;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability;HoldingObjectName;HoldingObjectPosition
;4/9/2025 3:34:34 PM;2070345;1000054850211832531;63879809674960;(0.417, 1.538, 1.864);(0.105, 0.048, 0.003, 0.993);(0.417, 1.538, 1.864);(0.096, -0.208, 0.973);VALID;(0.069, -0.006, 0.998);(0.000, 0.000, 0.000);(0.165, -0.212, 0.963);(0.417, 1.538, 1.864);MapBoard;(0.530, 1.393, 2.532);0.684;70.350;VALID;(0.175, -0.066, 0.982);(-0.035, 0.000, 0.000);0.502;6.225;12.401;VALID;(0.049, 0.006, 0.999);(0.035, 0.000, 0.000);0.489;6.196;12.672;0.4119706;0;None;(0.000, 0.000, 0.000)
;4/9/2025 3:34:34 PM;2070346;1000054850216834000;63879809674971;(0.418, 1.538, 1.864);(0.106, 0.049, 0.003, 0.993);(0.418, 1.538, 1.864);(0.098, -0.210, 0.973);VALID;(0.069, -0.008, 0.998);(0.000, 0.000, 0.000);(0.166, -0.214, 0.963);(0.418, 1.538, 1.864);MapBoard;(0.531, 1.392, 2.532);0.684;70.350;VALID;(0.175, -0.066, 0.982);(-0.035, 0.000, 0.000);0.502;6.228;12.401;VALID;(0.047, 0.006, 0.999);(0.035, 0.000, 0.000);0.488;6.189;12.672;0.4113104;0;None;(0.000, 0.000, 0.000)
;4/9/2025 3:34:34 PM;2070347;1000054850221835428;63879809674971;(0.418, 1.538, 1.864);(0.106, 0.049, 0.003, 0.993);(0.418, 1.538, 1.864);(0.098, -0.210, 0.973);VALID;(0.068, -0.006, 0.998);(0.000, 0.000, 0.000);(0.166, -0.214, 0.963);(0.418, 1.538, 1.864);MapBoard;(0.531, 1.392, 2.532);0.684;70.350;VALID;(0.174, -0.056, 0.983);(-0.035, 0.000, 0.000);0.546;6.766;12.401;VALID;(0.047, 0.006, 0.999);(0.035, 0.000, 0.000);0.488;6.182;12.672;0.4375854;0;None;(0.000, 0.000, 0.000)
;4/9/2025 3:34:34 PM;2070348;1000054850226836766;63879809674982;(0.418, 1.538, 1.864);(0.107, 0.050, 0.003, 0.993);(0.418, 1.538, 1.864);(0.099, -0.212, 0.972);VALID;(0.067, -0.005, 0.998);(0.000, 0.000, 0.000);(0.166, -0.215, 0.962);(0.418, 1.538, 1.864);MapBoard;(0.532, 1.391, 2.532);0.684;70.350;VALID;(0.174, -0.052, 0.983);(-0.035, 0.000, 0.000);0.546;6.776;12.401;VALID;(0.046, 0.005, 0.999);(0.035, 0.000, 0.000);0.487;6.173;12.672;0.4498837;0;None;(0.000, 0.000, 0.000)
;4/9/2025 3:34:34 PM;2070349;1000054850231838185;63879809674982;(0.418, 1.538, 1.864);(0.107, 0.050, 0.003, 0.993);(0.418, 1.538, 1.864);(0.099, -0.212, 0.972);VALID;(0.067, -0.005, 0.998);(0.000, 0.000, 0.000);(0.166, -0.215, 0.962);(0.418, 1.538, 1.864);MapBoard;(0.532, 1.391, 2.532);0.684;70.350;VALID;(0.174, -0.043, 0.984);(-0.035, 0.000, 0.000);0.546;6.773;12.401;VALID;(0.044, 0.005, 0.999);(0.035, 0.000, 0.000);0.487;6.165;12.672;0.4696867;0;None;(0.000, 0.000, 0.000)
;4/9/2025 3:34:34 PM;2070350;1000054850236839523;63879809674993;(0.419, 1.538, 1.864);(0.107, 0.050, 0.002, 0.993);(0.419, 1.538, 1.864);(0.100, -0.213, 0.972);VALID;(0.067, -0.004, 0.998);(0.000, 0.000, 0.000);(0.165, -0.214, 0.963);(0.419, 1.538, 1.864);MapBoard;(0.531, 1.391, 2.532);0.683;70.350;VALID;(0.174, -0.034, 0.984);(-0.035, 0.000, 0.000);0.545;6.755;12.401;VALID;(0.044, 0.005, 0.999);(0.035, 0.000, 0.000);0.486;6.157;12.672;0.4872554;0;None;(0.000, 0.000, 0.000)
;4/9/2025 3:34:34 PM;2070351;1000054850241840840;63879809674993;(0.419, 1.538, 1.864);(0.107, 0.050, 0.002, 0.993);(0.419, 1.538, 1.864);(0.100, -0.213, 0.972);VALID;(0.066, -0.004, 0.998);(0.000, 0.000, 0.000);(0.165, -0.214, 0.963);(0.419, 1.538, 1.864);MapBoard;(0.531, 1.391, 2.532);0.683;70.350;VALID;(0.174, -0.026, 0.984);(-0.035, 0.000, 0.000);0.542;6.718;12.401;VALID;(0.043, 0.005, 0.999);(0.035, 0.000, 0.000);0.485;6.151;12.672;0.498281;0;None;(0.000, 0.000, 0.000)
;4/9/2025 3:34:34 PM;2070352;1000054850246842158;63879809674993;(0.419, 1.538, 1.864);(0.107, 0.050, 0.002, 0.993);(0.419, 1.538, 1.864);(0.100, -0.213, 0.972);VALID;(0.065, -0.003, 0.998);(0.000, 0.000, 0.000);(0.165, -0.214, 0.963);(0.419, 1.538, 1.864);MapBoard;(0.531, 1.391, 2.532);0.683;70.350;VALID;(0.174, -0.021, 0.985);(-0.035, 0.000, 0.000);0.540;6.693;12.401;VALID;(0.042, 0.005, 0.999);(0.035, 0.000, 0.000);0.485;6.149;12.672;0.5032598;0;None;(0.000, 0.000, 0.000)
;4/9/2025 3:34:35 PM;2070353;1000054850251843475;63879809675005;(0.419, 1.538, 1.864);(0.107, 0.050, 0.001, 0.993);(0.419, 1.538, 1.864);(0.100, -0.213, 0.972);VALID;(0.064, -0.003, 0.998);(0.000, 0.000, 0.000);(0.163, -0.214, 0.963);(0.419, 1.538, 1.864);MapBoard;(0.530, 1.391, 2.532);0.683;70.350;VALID;(0.174, -0.018, 0.985);(-0.035, 0.000, 0.000);0.539;6.684;12.401;VALID;(0.040, 0.006, 0.999);(0.035, 0.000, 0.000);0.485;6.147;12.672;0.5013448;0;None;(0.000, 0.000, 0.000)
;4/9/2025 3:34:35 PM;2070354;1000054850256844789;63879809675005;(0.419, 1.538, 1.864);(0.107, 0.050, 0.001, 0.993);(0.419, 1.538, 1.864);(0.100, -0.213, 0.972);VALID;(0.064, -0.002, 0.998);(0.000, 0.000, 0.000);(0.163, -0.214, 0.963);(0.419, 1.538, 1.864);MapBoard;(0.530, 1.391, 2.532);0.683;70.350;VALID;(0.174, -0.015, 0.985);(-0.035, 0.000, 0.000);0.539;6.681;12.401;VALID;(0.038, 0.006, 0.999);(0.035, 0.000, 0.000);0.485;6.146;12.672;0.4989504;0;None;(0.000, 0.000, 0.000)
;4/9/2025 3:34:35 PM;2070355;1000054850261846092;63879809675016;(0.419, 1.538, 1.865);(0.108, 0.050, 0.001, 0.993);(0.419, 1.538, 1.865);(0.099, -0.214, 0.972);VALID;(0.062, -0.002, 0.998);(0.000, 0.000, 0.000);(0.160, -0.214, 0.964);(0.419, 1.538, 1.865);MapBoard;(0.529, 1.391, 2.532);0.682;70.350;VALID;(0.174, -0.012, 0.985);(-0.035, 0.000, 0.000);0.538;6.675;12.401;VALID;(0.036, 0.005, 0.999);(0.035, 0.000, 0.000);0.485;6.146;12.672;0.4947232;0;None;(0.000, 0.000, 0.000)
;4/9/2025 3:34:35 PM;2070356;1000054850266847453;63879809675016;(0.419, 1.538, 1.865);(0.108, 0.050, 0.001, 0.993);(0.419, 1.538, 1.865);(0.099, -0.214, 0.972);VALID;(0.061, -0.002, 0.998);(0.000, 0.000, 0.000);(0.160, -0.214, 0.964);(0.419, 1.538, 1.865);MapBoard;(0.529, 1.391, 2.532);0.682;70.350;VALID;(0.174, -0.010, 0.985);(-0.035, 0.000, 0.000);0.537;6.656;12.401;VALID;(0.034, 0.005, 0.999);(0.035, 0.000, 0.000);0.485;6.148;12.672;0.4894604;0;None;(0.000, 0.000, 0.000)
;4/9/2025 3:34:35 PM;2070357;1000054850271848762;63879809675027;(0.420, 1.538, 1.865);(0.107, 0.049, 0.000, 0.993);(0.420, 1.538, 1.865);(0.098, -0.213, 0.972);VALID;(0.058, -0.002, 0.998);(0.000, 0.000, 0.000);(0.154, -0.215, 0.965);(0.420, 1.538, 1.865);MapBoard;(0.525, 1.392, 2.532);0.681;70.350;VALID;(0.174, -0.010, 0.985);(-0.035, 0.000, 0.000);0.534;6.623;12.401;VALID;(0.032, 0.005, 0.999);(0.035, 0.000, 0.000);0.486;6.153;12.672;0.4830851;0;None;(0.000, 0.000, 0.000)
;4/9/2025 3:34:35 PM;2070358;1000054850276850058;63879809675027;(0.420, 1.538, 1.865);(0.107, 0.049, 0.000, 0.993);(0.420, 1.538, 1.865);(0.098, -0.213, 0.972);VALID;(0.056, -0.002, 0.998);(0.000, 0.000, 0.000);(0.154, -0.215, 0.965);(0.420, 1.538, 1.865);MapBoard;(0.525, 1.392, 2.532);0.681;70.350;VALID;(0.173, -0.010, 0.985);(-0.035, 0.000, 0.000);0.533;6.609;12.401;VALID;(0.030, 0.005, 1.000);(0.035, 0.000, 0.000);0.486;6.155;12.672;0.4780992;0;None;(0.000, 0.000, 0.000)
;4/9/2025 3:34:35 PM;2070359;1000054850281851366;63879809675040;(0.420, 1.538, 1.866);(0.108, 0.049, -0.001, 0.993);(0.420, 1.538, 1.866);(0.097, -0.214, 0.972);VALID;(0.055, -0.002, 0.998);(0.000, 0.000, 0.000);(0.150, -0.214, 0.965);(0.420, 1.538, 1.866);MapBoard;(0.522, 1.392, 2.532);0.680;70.350;VALID;(0.173, -0.010, 0.985);(-0.035, 0.000, 0.000);0.533;6.604;12.401;VALID;(0.029, 0.006, 1.000);(0.035, 0.000, 0.000);0.486;6.158;12.672;0.47426;0;None;(0.000, 0.000, 0.000)
;4/9/2025 3:34:35 PM;2070360;1000054850286852652;63879809675040;(0.420, 1.538, 1.866);(0.108, 0.049, -0.001, 0.993);(0.420, 1.538, 1.866);(0.097, -0.214, 0.972);VALID;(0.054, -0.001, 0.999);(0.000, 0.000, 0.000);(0.150, -0.214, 0.965);(0.420, 1.538, 1.866);MapBoard;(0.522, 1.392, 2.532);0.680;70.350;VALID;(0.173, -0.009, 0.985);(-0.035, 0.000, 0.000);0.532;6.601;12.401;VALID;(0.028, 0.006, 1.000);(0.035, 0.000, 0.000);0.486;6.160;12.672;0.471596;0;None;(0.000, 0.000, 0.000)
;4/9/2025 3:34:35 PM;2070361;1000054850291853936;63879809675040;(0.420, 1.538, 1.866);(0.108, 0.049, -0.001, 0.993);(0.420, 1.538, 1.866);(0.097, -0.214, 0.972);VALID;(0.054, -0.001, 0.999);(0.000, 0.000, 0.000);(0.150, -0.214, 0.965);(0.420, 1.538, 1.866);MapBoard;(0.522, 1.392, 2.532);0.680;70.350;VALID;(0.173, -0.008, 0.985);(-0.035, 0.000, 0.000);0.532;6.599;12.401;VALID;(0.027, 0.007, 1.000);(0.035, 0.000, 0.000);0.486;6.163;12.672;0.4694234;0;None;(0.000, 0.000, 0.000)
;4/9/2025 3:34:35 PM;2070362;1000054850296855400;63879809675050;(0.420, 1.538, 1.866);(0.108, 0.048, -0.002, 0.993);(0.420, 1.538, 1.866);(0.095, -0.214, 0.972);VALID;(0.054, -0.001, 0.999);(0.000, 0.000, 0.000);(0.147, -0.214, 0.966);(0.420, 1.538, 1.866);MapBoard;(0.520, 1.393, 2.532);0.679;70.350;VALID;(0.172, -0.008, 0.985);(-0.035, 0.000, 0.000);0.530;6.578;12.401;VALID;(0.025, 0.007, 1.000);(0.035, 0.000, 0.000);0.487;6.167;12.672;0.4669583;0;None;(0.000, 0.000, 0.000)
;4/9/2025 3:34:35 PM;2070363;1000054850301856667;63879809675050;(0.420, 1.538, 1.866);(0.108, 0.048, -0.002, 0.993);(0.420, 1.538, 1.866);(0.095, -0.214, 0.972);VALID;(0.053, 0.000, 0.999);(0.000, 0.000, 0.000);(0.147, -0.214, 0.966);(0.420, 1.538, 1.866);MapBoard;(0.520, 1.393, 2.532);0.679;70.350;VALID;(0.172, -0.007, 0.985);(-0.035, 0.000, 0.000);0.530;6.567;12.401;VALID;(0.024, 0.007, 1.000);(0.035, 0.000, 0.000);0.487;6.170;12.672;0.4647499;0;None;(0.000, 0.000, 0.000)
;4/9/2025 3:34:35 PM;2070364;1000054850306857944;63879809675060;(0.421, 1.538, 1.866);(0.108, 0.047, -0.002, 0.993);(0.421, 1.538, 1.866);(0.093, -0.214, 0.972);VALID;(0.052, 0.000, 0.999);(0.000, 0.000, 0.000);(0.144, -0.213, 0.966);(0.421, 1.538, 1.866);MapBoard;(0.518, 1.393, 2.532);0.678;70.350;VALID;(0.172, -0.007, 0.985);(-0.035, 0.000, 0.000);0.529;6.562;12.401;VALID;(0.023, 0.008, 1.000);(0.035, 0.000, 0.000);0.487;6.172;12.672;0.4623826;0;None;(0.000, 0.000, 0.000)
;4/9/2025 3:34:35 PM;2070365;1000054850311859235;63879809675060;(0.421, 1.538, 1.866);(0.108, 0.047, -0.002, 0.993);(0.421, 1.538, 1.866);(0.093, -0.214, 0.972);VALID;(0.051, 0.000, 0.999);(0.000, 0.000, 0.000);(0.144, -0.213, 0.966);(0.421, 1.538, 1.866);MapBoard;(0.518, 1.393, 2.532);0.678;70.350;VALID;(0.171, -0.007, 0.985);(-0.035, 0.000, 0.000);0.529;6.557;12.401;VALID;(0.022, 0.008, 1.000);(0.035, 0.000, 0.000);0.487;6.173;12.672;0.4600677;0;None;(0.000, 0.000, 0.000)
;4/9/2025 3:34:35 PM;2070366;1000054850316860510;63879809675070;(0.421, 1.538, 1.867);(0.108, 0.046, -0.002, 0.993);(0.421, 1.538, 1.867);(0.091, -0.214, 0.973);VALID;(0.050, 0.001, 0.999);(0.000, 0.000, 0.000);(0.140, -0.213, 0.967);(0.421, 1.538, 1.867);MapBoard;(0.516, 1.394, 2.532);0.678;70.350;VALID;(0.171, -0.007, 0.985);(-0.035, 0.000, 0.000);0.529;6.555;12.401;VALID;(0.021, 0.008, 1.000);(0.035, 0.000, 0.000);0.487;6.174;12.672;0.4591042;0;None;(0.000, 0.000, 0.000)
;4/9/2025 3:34:35 PM;2070367;1000054850321861776;63879809675071;(0.421, 1.538, 1.867);(0.108, 0.046, -0.002, 0.993);(0.421, 1.538, 1.867);(0.091, -0.214, 0.973);VALID;(0.050, 0.001, 0.999);(0.000, 0.000, 0.000);(0.140, -0.213, 0.967);(0.421, 1.538, 1.867);MapBoard;(0.516, 1.394, 2.532);0.678;70.350;VALID;(0.170, -0.006, 0.985);(-0.035, 0.000, 0.000);0.528;6.552;12.401;VALID;(0.020, 0.008, 1.000);(0.035, 0.000, 0.000);0.487;6.174;12.672;0.4572027;0;None;(0.000, 0.000, 0.000)
;4/9/2025 3:34:35 PM;2070368;1000054850326863031;63879809675082;(0.421, 1.539, 1.867);(0.108, 0.045, -0.001, 0.993);(0.421, 1.539, 1.867);(0.088, -0.214, 0.973);VALID;(0.050, 0.001, 0.999);(0.000, 0.000, 0.000);(0.138, -0.213, 0.967);(0.421, 1.539, 1.867);MapBoard;(0.515, 1.395, 2.532);0.677;70.350;VALID;(0.170, -0.006, 0.985);(-0.035, 0.000, 0.000);0.528;6.542;12.401;VALID;(0.019, 0.008, 1.000);(0.035, 0.000, 0.000);0.487;6.174;12.672;0.4561598;0;None;(0.000, 0.000, 0.000)
;4/9/2025 3:34:35 PM;2070369;1000054850331864309;63879809675082;(0.421, 1.539, 1.867);(0.108, 0.045, -0.001, 0.993);(0.421, 1.539, 1.867);(0.088, -0.214, 0.973);VALID;(0.050, 0.001, 0.999);(0.000, 0.000, 0.000);(0.138, -0.213, 0.967);(0.421, 1.539, 1.867);MapBoard;(0.515, 1.395, 2.532);0.677;70.350;VALID;(0.170, -0.006, 0.985);(-0.035, 0.000, 0.000);0.524;6.504;12.401;VALID;(0.019, 0.008, 1.000);(0.035, 0.000, 0.000);0.487;6.174;12.672;0.4548964;0;None;(0.000, 0.000, 0.000)
;4/9/2025 3:34:35 PM;2070370;1000054850336865560;63879809675093;(0.422, 1.539, 1.868);(0.108, 0.043, 0.000, 0.993);(0.422, 1.539, 1.868);(0.086, -0.214, 0.973);VALID;(0.050, 0.001, 0.999);(0.000, 0.000, 0.000);(0.136, -0.213, 0.968);(0.422, 1.539, 1.868);MapBoard;(0.513, 1.395, 2.532);0.676;70.350;VALID;(0.169, -0.007, 0.986);(-0.035, 0.000, 0.000);0.522;6.474;12.401;VALID;(0.018, 0.008, 1.000);(0.035, 0.000, 0.000);0.487;6.175;12.672;0.4530266;0;None;(0.000, 0.000, 0.000)
;4/9/2025 3:34:35 PM;2070371;1000054850341866824;63879809675093;(0.422, 1.539, 1.868);(0.108, 0.043, 0.000, 0.993);(0.422, 1.539, 1.868);(0.086, -0.214, 0.973);VALID;(0.050, 0.001, 0.999);(0.000, 0.000, 0.000);(0.136, -0.213, 0.968);(0.422, 1.539, 1.868);MapBoard;(0.513, 1.395, 2.532);0.676;70.350;VALID;(0.169, -0.007, 0.986);(-0.035, 0.000, 0.000);0.521;6.464;12.401;VALID;(0.018, 0.009, 1.000);(0.035, 0.000, 0.000);0.487;6.175;12.672;0.4528646;0;None;(0.000, 0.000, 0.000)
;4/9/2025 3:34:35 PM;2070372;1000054850346868057;63879809675105;(0.422, 1.539, 1.868);(0.108, 0.042, 0.001, 0.993);(0.422, 1.539, 1.868);(0.084, -0.214, 0.973);VALID;(0.051, 0.001, 0.999);(0.000, 0.000, 0.000);(0.135, -0.212, 0.968);(0.422, 1.539, 1.868);MapBoard;(0.513, 1.396, 2.532);0.675;70.350;VALID;(0.169, -0.008, 0.986);(-0.035, 0.000, 0.000);0.521;6.463;12.401;VALID;(0.017, 0.009, 1.000);(0.035, 0.000, 0.000);0.487;6.176;12.672;0.451266;0;None;(0.000, 0.000, 0.000)
;4/9/2025 3:34:35 PM;2070373;1000054850351869290;63879809675105;(0.422, 1.539, 1.868);(0.108, 0.042, 0.001, 0.993);(0.422, 1.539, 1.868);(0.084, -0.214, 0.973);VALID;(0.051, 0.001, 0.999);(0.000, 0.000, 0.000);(0.135, -0.212, 0.968);(0.422, 1.539, 1.868);MapBoard;(0.513, 1.396, 2.532);0.675;70.350;VALID;(0.169, -0.007, 0.986);(-0.035, 0.000, 0.000);0.522;6.475;12.401;VALID;(0.017, 0.010, 1.000);(0.035, 0.000, 0.000);0.487;6.176;12.672;0.4513809;0;None;(0.000, 0.000, 0.000)
;4/9/2025 3:34:35 PM;2070374;1000054850356870521;63879809675105;(0.422, 1.539, 1.868);(0.108, 0.042, 0.001, 0.993);(0.422, 1.539, 1.868);(0.084, -0.214, 0.973);VALID;(0.051, 0.002, 0.999);(0.000, 0.000, 0.000);(0.135, -0.212, 0.968);(0.422, 1.539, 1.868);MapBoard;(0.513, 1.396, 2.532);0.675;70.350;VALID;(0.169, -0.006, 0.986);(-0.035, 0.000, 0.000);0.528;6.543;12.401;VALID;(0.017, 0.010, 1.000);(0.035, 0.000, 0.000);0.487;6.174;12.672;0.452263;0;None;(0.000, 0.000, 0.000)
;4/9/2025 3:34:35 PM;2070375;1000054850361871754;63879809675115;(0.422, 1.539, 1.869);(0.108, 0.041, 0.002, 0.993);(0.422, 1.539, 1.869);(0.082, -0.214, 0.973);VALID;(0.051, 0.003, 0.999);(0.000, 0.000, 0.000);(0.133, -0.210, 0.969);(0.422, 1.539, 1.869);MapBoard;(0.512, 1.397, 2.532);0.674;70.350;VALID;(0.169, -0.004, 0.986);(-0.035, 0.000, 0.000);0.530;6.571;12.401;VALID;(0.017, 0.010, 1.000);(0.035, 0.000, 0.000);0.487;6.170;12.672;0.4527122;0;None;(0.000, 0.000, 0.000)
;4/9/2025 3:34:35 PM;2070376;1000054850366872996;63879809675115;(0.422, 1.539, 1.869);(0.108, 0.041, 0.002, 0.993);(0.422, 1.539, 1.869);(0.082, -0.214, 0.973);VALID;(0.051, 0.003, 0.999);(0.000, 0.000, 0.000);(0.133, -0.210, 0.969);(0.422, 1.539, 1.869);MapBoard;(0.512, 1.397, 2.532);0.674;70.350;VALID;(0.169, -0.002, 0.986);(-0.035, 0.000, 0.000);0.531;6.580;12.401;VALID;(0.016, 0.010, 1.000);(0.035, 0.000, 0.000);0.486;6.162;12.672;0.4523891;0.07872122;None;(0.000, 0.000, 0.000)
;4/9/2025 3:34:35 PM;2070377;1000054850371874238;63879809675126;(0.422, 1.539, 1.869);(0.108, 0.040, 0.004, 0.993);(0.422, 1.539, 1.869);(0.080, -0.215, 0.973);VALID;(0.052, 0.005, 0.999);(0.000, 0.000, 0.000);(0.132, -0.208, 0.969);(0.422, 1.539, 1.869);MapBoard;(0.511, 1.399, 2.532);0.674;70.350;VALID;(0.169, 0.000, 0.986);(-0.035, 0.000, 0.000);0.531;6.584;12.401;VALID;(0.019, 0.012, 1.000);(0.035, 0.000, 0.000);0.486;6.158;12.672;0.4589908;0;None;(0.000, 0.000, 0.000)
;4/9/2025 3:34:35 PM;2070378;1000054850376875460;63879809675126;(0.422, 1.539, 1.869);(0.108, 0.040, 0.004, 0.993);(0.422, 1.539, 1.869);(0.080, -0.215, 0.973);VALID;(0.052, 0.006, 0.999);(0.000, 0.000, 0.000);(0.132, -0.208, 0.969);(0.422, 1.539, 1.869);MapBoard;(0.511, 1.399, 2.532);0.674;70.350;VALID;(0.169, 0.002, 0.986);(-0.035, 0.000, 0.000);0.531;6.590;12.401;VALID;(0.019, 0.012, 1.000);(0.035, 0.000, 0.000);0.486;6.156;12.672;0.4597662;0;None;(0.000, 0.000, 0.000)
;4/9/2025 3:34:35 PM;2070379;1000054850381876675;63879809675137;(0.423, 1.539, 1.870);(0.109, 0.039, 0.006, 0.993);(0.423, 1.539, 1.870);(0.078, -0.216, 0.973);VALID;(0.052, 0.007, 0.999);(0.000, 0.000, 0.000);(0.130, -0.207, 0.970);(0.423, 1.539, 1.870);MapBoard;(0.510, 1.400, 2.532);0.673;70.350;VALID;(0.169, 0.004, 0.986);(-0.035, 0.000, 0.000);0.532;6.592;12.401;VALID;(0.019, 0.012, 1.000);(0.035, 0.000, 0.000);0.486;6.156;12.672;0.4596284;0;None;(0.000, 0.000, 0.000)
;4/9/2025 3:34:35 PM;2070380;1000054850386877872;63879809675138;(0.423, 1.539, 1.870);(0.109, 0.039, 0.006, 0.993);(0.423, 1.539, 1.870);(0.078, -0.216, 0.973);VALID;(0.052, 0.007, 0.999);(0.000, 0.000, 0.000);(0.130, -0.207, 0.970);(0.423, 1.539, 1.870);MapBoard;(0.510, 1.400, 2.532);0.673;70.350;VALID;(0.169, 0.004, 0.986);(-0.035, 0.000, 0.000);0.531;6.588;12.401;VALID;(0.019, 0.013, 1.000);(0.035, 0.000, 0.000);0.486;6.157;12.672;0.4598515;0;None;(0.000, 0.000, 0.000)
;4/9/2025 3:34:35 PM;2070381;1000054850391879075;63879809675148;(0.423, 1.539, 1.870);(0.110, 0.038, 0.007, 0.993);(0.423, 1.539, 1.870);(0.077, -0.217, 0.973);VALID;(0.053, 0.007, 0.999);(0.000, 0.000, 0.000);(0.131, -0.210, 0.969);(0.423, 1.539, 1.870);MapBoard;(0.511, 1.398, 2.532);0.673;70.350;VALID;(0.170, 0.003, 0.986);(-0.035, 0.000, 0.000);0.530;6.567;12.401;VALID;(0.019, 0.013, 1.000);(0.035, 0.000, 0.000);0.486;6.158;12.672;0.4593749;0;None;(0.000, 0.000, 0.000)
;4/9/2025 3:34:35 PM;2070382;1000054850396880590;63879809675148;(0.423, 1.539, 1.870);(0.110, 0.038, 0.007, 0.993);(0.423, 1.539, 1.870);(0.077, -0.217, 0.973);VALID;(0.054, 0.006, 0.999);(0.000, 0.000, 0.000);(0.131, -0.210, 0.969);(0.423, 1.539, 1.870);MapBoard;(0.511, 1.398, 2.532);0.673;70.350;VALID;(0.170, 0.001, 0.985);(-0.035, 0.000, 0.000);0.521;6.457;12.401;VALID;(0.020, 0.013, 1.000);(0.035, 0.000, 0.000);0.486;6.164;12.672;0.4584351;0;None;(0.000, 0.000, 0.000)
;4/9/2025 3:34:35 PM;2070383;1000054850401881825;63879809675148;(0.423, 1.539, 1.870);(0.110, 0.038, 0.007, 0.993);(0.423, 1.539, 1.870);(0.077, -0.217, 0.973);VALID;(0.055, 0.006, 0.998);(0.000, 0.000, 0.000);(0.131, -0.210, 0.969);(0.423, 1.539, 1.870);MapBoard;(0.511, 1.398, 2.532);0.673;70.350;VALID;(0.170, -0.001, 0.985);(-0.035, 0.000, 0.000);0.519;6.434;12.401;VALID;(0.020, 0.013, 1.000);(0.035, 0.000, 0.000);0.487;6.172;12.672;0.4567625;0;None;(0.000, 0.000, 0.000)
;4/9/2025 3:34:35 PM;2070384;1000054850406883014;63879809675159;(0.423, 1.539, 1.870);(0.111, 0.036, 0.009, 0.993);(0.423, 1.539, 1.870);(0.074, -0.219, 0.973);VALID;(0.056, 0.005, 0.998);(0.000, 0.000, 0.000);(0.130, -0.213, 0.968);(0.423, 1.539, 1.870);MapBoard;(0.511, 1.396, 2.532);0.673;70.350;VALID;(0.170, -0.001, 0.985);(-0.035, 0.000, 0.000);0.518;6.427;12.401;VALID;(0.020, 0.013, 1.000);(0.035, 0.000, 0.000);0.488;6.180;12.672;0.4558004;0;None;(0.000, 0.000, 0.000)
;4/9/2025 3:34:35 PM;2070385;1000054850411884213;63879809675159;(0.423, 1.539, 1.870);(0.111, 0.036, 0.009, 0.993);(0.423, 1.539, 1.870);(0.074, -0.219, 0.973);VALID;(0.056, 0.005, 0.998);(0.000, 0.000, 0.000);(0.130, -0.213, 0.968);(0.423, 1.539, 1.870);MapBoard;(0.511, 1.396, 2.532);0.673;70.350;VALID;(0.171, -0.003, 0.985);(-0.035, 0.000, 0.000);0.517;6.408;12.401;VALID;(0.020, 0.013, 1.000);(0.035, 0.000, 0.000);0.488;6.189;12.672;0.4533477;0;None;(0.000, 0.000, 0.000)
;4/9/2025 3:34:35 PM;2070386;1000054850416885407;63879809675171;(0.424, 1.539, 1.870);(0.112, 0.035, 0.010, 0.993);(0.424, 1.539, 1.870);(0.072, -0.221, 0.973);VALID;(0.058, 0.004, 0.998);(0.000, 0.000, 0.000);(0.130, -0.215, 0.968);(0.424, 1.539, 1.870);MapBoard;(0.512, 1.394, 2.532);0.674;70.350;VALID;(0.171, -0.005, 0.985);(-0.035, 0.000, 0.000);0.513;6.367;12.401;VALID;(0.020, 0.013, 1.000);(0.035, 0.000, 0.000);0.489;6.196;12.672;0.4512841;0;None;(0.000, 0.000, 0.000)
;4/9/2025 3:34:35 PM;2070387;1000054850421886595;63879809675171;(0.424, 1.539, 1.870);(0.112, 0.035, 0.010, 0.993);(0.424, 1.539, 1.870);(0.072, -0.221, 0.973);VALID;(0.058, 0.004, 0.998);(0.000, 0.000, 0.000);(0.130, -0.215, 0.968);(0.424, 1.539, 1.870);MapBoard;(0.512, 1.394, 2.532);0.674;70.350;VALID;(0.172, -0.010, 0.985);(-0.035, 0.000, 0.000);0.510;6.320;12.401;VALID;(0.021, 0.014, 1.000);(0.035, 0.000, 0.000);0.489;6.202;12.672;0.4470526;0;None;(0.000, 0.000, 0.000)
