Trial;Time;Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GlobalCameraPosition;CameraForward;GazeStatus;CombinedGazeForward;CombinedGazePosition;CombinedGazeForwardGlobal;CombinedGazePositionGlobal;GazeHitObject;GazeHitPosition;GazeHitDistance;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability;ReferenceLandmark;DisplayLandmark;GroundTruthDirection;GazeAngleDeviation
19;4/3/2025 3:27:22 PM;147599;1000247399568838645;63879290842215;(-0.047, 1.412, 1.054);(0.057, 0.058, 0.064, 0.995);(499.400, 1.912, 241.793);(0.123, -0.107, 0.987);VALID;(0.268, 0.151, 0.952);(0.000, 0.000, 0.000);(0.363, 0.083, 0.928);(499.400, 1.912, 241.793);TargetLandmark1_Billboard;(506.300, 3.496, 259.417);18.989;63.600;VALID;(-0.427, 0.317, 0.847);(-0.032, 0.000, 0.000);0.531;6.543;12.311;VALID;(0.268, 0.151, 0.952);(0.032, 0.000, 0.000);0.510;6.652;13.051;2;0;TargetLandmark1_Billboard;TargetLandmark3_GlobalLandmark1;(-0.986, 0.000, 0.088);106.208
19;4/3/2025 3:27:22 PM;147600;1000247399573840858;63879290842226;(-0.047, 1.412, 1.054);(0.057, 0.058, 0.064, 0.995);(499.400, 1.912, 241.793);(0.124, -0.106, 0.987);VALID;(0.268, 0.168, 0.949);(0.000, 0.000, 0.000);(0.358, 0.130, 0.925);(499.400, 1.912, 241.793);TargetLandmark1_Billboard;(506.300, 4.424, 259.599);19.257;63.600;VALID;(-0.441, 0.323, 0.837);(-0.032, 0.000, 0.000);0.533;6.557;12.311;VALID;(0.268, 0.168, 0.949);(0.032, 0.000, 0.000);0.517;6.753;13.051;2;0;TargetLandmark1_Billboard;TargetLandmark3_GlobalLandmark1;(-0.986, 0.000, 0.088);105.927
19;4/3/2025 3:27:22 PM;147601;1000247399578843008;63879290842226;(-0.047, 1.412, 1.054);(0.057, 0.058, 0.064, 0.995);(499.400, 1.912, 241.793);(0.124, -0.106, 0.987);VALID;(0.269, 0.197, 0.943);(0.000, 0.000, 0.000);(0.358, 0.130, 0.925);(499.400, 1.912, 241.793);TargetLandmark1_Billboard;(506.300, 4.424, 259.599);19.257;63.600;VALID;(-0.139, 0.355, 0.925);(-0.032, 0.000, 0.000);0.555;6.837;12.311;VALID;(0.268, 0.180, 0.946);(0.032, 0.000, 0.000);0.519;6.769;13.051;2;0;TargetLandmark1_Billboard;TargetLandmark3_GlobalLandmark1;(-0.986, 0.000, 0.088);105.927
19;4/3/2025 3:27:22 PM;147602;1000247399583845174;63879290842236;(-0.047, 1.412, 1.054);(0.056, 0.059, 0.065, 0.995);(499.400, 1.912, 241.793);(0.124, -0.105, 0.987);VALID;(0.270, 0.231, 0.935);(0.000, 0.000, 0.000);(0.345, 0.212, 0.914);(499.400, 1.912, 241.793);TargetLandmark1_Billboard;(506.300, 6.146, 260.023);19.943;63.600;VALID;(0.108, 0.355, 0.929);(-0.032, 0.000, 0.000);0.557;6.854;12.311;VALID;(0.271, 0.204, 0.941);(0.032, 0.000, 0.000);0.517;6.748;13.051;2;0;TargetLandmark1_Billboard;TargetLandmark3_GlobalLandmark1;(-0.986, 0.000, 0.088);105.253
19;4/3/2025 3:27:22 PM;147603;1000247399588847321;63879290842236;(-0.047, 1.412, 1.054);(0.056, 0.059, 0.065, 0.995);(499.400, 1.912, 241.793);(0.124, -0.105, 0.987);VALID;(0.269, 0.276, 0.923);(0.000, 0.000, 0.000);(0.345, 0.212, 0.914);(499.400, 1.912, 241.793);TargetLandmark1_Billboard;(506.300, 6.146, 260.023);19.943;63.600;VALID;(0.216, 0.352, 0.911);(-0.032, 0.000, 0.000);0.526;6.471;12.311;VALID;(0.271, 0.243, 0.931);(0.032, 0.000, 0.000);0.539;7.040;13.051;2;0;TargetLandmark1_Billboard;TargetLandmark3_GlobalLandmark1;(-0.986, 0.000, 0.088);105.253
19;4/3/2025 3:27:22 PM;147604;1000247399593849482;63879290842259;(-0.048, 1.412, 1.053);(0.053, 0.059, 0.066, 0.995);(499.400, 1.912, 241.793);(0.125, -0.098, 0.987);VALID;(0.268, 0.300, 0.915);(0.000, 0.000, 0.000);(0.348, 0.318, 0.882);(499.400, 1.912, 241.793);TargetLandmark1_Billboard;(506.300, 8.197, 259.236);19.780;63.600;VALID;(0.267, 0.357, 0.895);(-0.032, 0.000, 0.000);0.525;6.462;12.311;VALID;(0.269, 0.271, 0.924);(0.032, 0.000, 0.000);0.543;7.085;13.051;2;0;TargetLandmark1_Billboard;TargetLandmark3_GlobalLandmark1;(-0.986, 0.000, 0.088);105.592
19;4/3/2025 3:27:22 PM;147605;1000247399598851606;63879290842259;(-0.048, 1.412, 1.053);(0.053, 0.059, 0.066, 0.995);(499.400, 1.912, 241.793);(0.125, -0.098, 0.987);VALID;(0.272, 0.326, 0.906);(0.000, 0.000, 0.000);(0.348, 0.318, 0.882);(499.400, 1.912, 241.793);TargetLandmark1_Billboard;(506.300, 8.197, 259.236);19.780;63.600;VALID;(0.302, 0.368, 0.879);(-0.032, 0.000, 0.000);0.539;6.640;12.311;VALID;(0.271, 0.304, 0.913);(0.032, 0.000, 0.000);0.545;7.111;13.051;0.3151677;0;TargetLandmark1_Billboard;TargetLandmark3_GlobalLandmark1;(-0.986, 0.000, 0.088);105.592
19;4/3/2025 3:27:22 PM;147606;1000247399603853764;63879290842259;(-0.048, 1.412, 1.053);(0.053, 0.059, 0.066, 0.995);(499.400, 1.912, 241.793);(0.125, -0.098, 0.987);VALID;(0.276, 0.339, 0.899);(0.000, 0.000, 0.000);(0.348, 0.318, 0.882);(499.400, 1.912, 241.793);TargetLandmark1_Billboard;(506.300, 8.197, 259.236);19.780;63.600;VALID;(0.310, 0.380, 0.872);(-0.032, 0.000, 0.000);0.540;6.644;12.311;VALID;(0.274, 0.321, 0.907);(0.032, 0.000, 0.000);0.545;7.119;13.051;0.3852541;0;TargetLandmark1_Billboard;TargetLandmark3_GlobalLandmark1;(-0.986, 0.000, 0.088);105.592
19;4/3/2025 3:27:22 PM;147607;1000247399608855859;63879290842259;(-0.048, 1.412, 1.053);(0.053, 0.059, 0.066, 0.995);(499.400, 1.912, 241.793);(0.125, -0.098, 0.987);VALID;(0.283, 0.360, 0.889);(0.000, 0.000, 0.000);(0.348, 0.318, 0.882);(499.400, 1.912, 241.793);TargetLandmark1_Billboard;(506.300, 8.197, 259.236);19.780;63.600;VALID;(0.307, 0.390, 0.868);(-0.032, 0.000, 0.000);0.539;6.638;12.311;VALID;(0.282, 0.346, 0.895);(0.032, 0.000, 0.000);0.548;7.155;13.051;0.4864486;0;TargetLandmark1_Billboard;TargetLandmark3_GlobalLandmark1;(-0.986, 0.000, 0.088);105.592
19;4/3/2025 3:27:22 PM;147608;1000247399613857963;63879290842260;(-0.048, 1.412, 1.053);(0.053, 0.059, 0.066, 0.995);(499.400, 1.912, 241.793);(0.125, -0.098, 0.987);VALID;(0.289, 0.370, 0.883);(0.000, 0.000, 0.000);(0.348, 0.318, 0.882);(499.400, 1.912, 241.793);TargetLandmark1_Billboard;(506.300, 8.197, 259.236);19.780;63.600;VALID;(0.306, 0.400, 0.864);(-0.032, 0.000, 0.000);0.539;6.639;12.311;VALID;(0.290, 0.357, 0.888);(0.032, 0.000, 0.000);0.548;7.153;13.051;2;0;TargetLandmark1_Billboard;TargetLandmark3_GlobalLandmark1;(-0.986, 0.000, 0.088);105.592
19;4/3/2025 3:27:22 PM;147609;1000247399618860063;63879290842280;(-0.048, 1.413, 1.053);(0.048, 0.061, 0.068, 0.995);(499.400, 1.913, 241.792);(0.128, -0.087, 0.988);VALID;(0.296, 0.373, 0.879);(0.000, 0.000, 0.000);(0.365, 0.342, 0.866);(499.400, 1.913, 241.792);TargetLandmark1_Billboard;(506.300, 8.370, 258.144);18.883;63.600;VALID;(0.310, 0.408, 0.859);(-0.032, 0.000, 0.000);0.523;6.445;12.311;VALID;(0.296, 0.363, 0.883);(0.032, 0.000, 0.000);0.547;7.144;13.051;0.3013983;0;TargetLandmark1_Billboard;TargetLandmark3_GlobalLandmark1;(-0.986, 0.000, 0.088);106.660
19;4/3/2025 3:27:22 PM;147610;1000247399623862229;63879290842281;(-0.048, 1.413, 1.053);(0.048, 0.061, 0.068, 0.995);(499.400, 1.913, 241.792);(0.128, -0.087, 0.988);VALID;(0.301, 0.376, 0.876);(0.000, 0.000, 0.000);(0.365, 0.342, 0.866);(499.400, 1.913, 241.792);TargetLandmark1_Billboard;(506.300, 8.370, 258.144);18.883;63.600;VALID;(0.310, 0.414, 0.856);(-0.032, 0.000, 0.000);0.523;6.442;12.311;VALID;(0.302, 0.367, 0.880);(0.032, 0.000, 0.000);0.547;7.142;13.051;0.174268;0;TargetLandmark1_Billboard;TargetLandmark3_GlobalLandmark1;(-0.986, 0.000, 0.088);106.660
19;4/3/2025 3:27:22 PM;147611;1000247399628864343;63879290842281;(-0.048, 1.413, 1.053);(0.048, 0.061, 0.068, 0.995);(499.400, 1.913, 241.792);(0.128, -0.087, 0.988);VALID;(0.305, 0.378, 0.874);(0.000, 0.000, 0.000);(0.365, 0.342, 0.866);(499.400, 1.913, 241.792);TargetLandmark1_Billboard;(506.300, 8.370, 258.144);18.883;63.600;VALID;(0.310, 0.419, 0.853);(-0.032, 0.000, 0.000);0.523;6.443;12.311;VALID;(0.307, 0.370, 0.877);(0.032, 0.000, 0.000);0.547;7.142;13.051;0.07696021;0;TargetLandmark1_Billboard;TargetLandmark3_GlobalLandmark1;(-0.986, 0.000, 0.088);106.660
19;4/3/2025 3:27:22 PM;147612;1000247399633866412;63879290842281;(-0.048, 1.413, 1.053);(0.048, 0.061, 0.068, 0.995);(499.400, 1.913, 241.792);(0.128, -0.087, 0.988);VALID;(0.308, 0.379, 0.873);(0.000, 0.000, 0.000);(0.365, 0.342, 0.866);(499.400, 1.913, 241.792);TargetLandmark1_Billboard;(506.300, 8.370, 258.144);18.883;63.600;VALID;(0.310, 0.422, 0.852);(-0.032, 0.000, 0.000);0.524;6.457;12.311;VALID;(0.310, 0.372, 0.875);(0.032, 0.000, 0.000);0.547;7.143;13.051;0.01;0;TargetLandmark1_Billboard;TargetLandmark3_GlobalLandmark1;(-0.986, 0.000, 0.088);106.660
19;4/3/2025 3:27:22 PM;147613;1000247399638868546;63879290842303;(-0.048, 1.414, 1.053);(0.041, 0.064, 0.071, 0.995);(499.399, 1.914, 241.792);(0.132, -0.073, 0.988);VALID;(0.310, 0.380, 0.872);(0.000, 0.000, 0.000);(0.372, 0.361, 0.855);(499.399, 1.914, 241.792);TargetLandmark1_Billboard;(506.300, 8.609, 257.639);18.532;63.600;VALID;(0.310, 0.424, 0.851);(-0.032, 0.000, 0.000);0.526;6.472;12.311;VALID;(0.311, 0.373, 0.874);(0.032, 0.000, 0.000);0.547;7.143;13.051;2;0;TargetLandmark1_Billboard;TargetLandmark3_GlobalLandmark1;(-0.986, 0.000, 0.088);107.131
19;4/3/2025 3:27:22 PM;147614;1000247399643870635;63879290842303;(-0.048, 1.414, 1.053);(0.041, 0.064, 0.071, 0.995);(499.399, 1.914, 241.792);(0.132, -0.073, 0.988);VALID;(0.311, 0.381, 0.871);(0.000, 0.000, 0.000);(0.372, 0.361, 0.855);(499.399, 1.914, 241.792);TargetLandmark1_Billboard;(506.300, 8.609, 257.639);18.532;63.600;VALID;(0.309, 0.426, 0.850);(-0.032, 0.000, 0.000);0.527;6.484;12.311;VALID;(0.313, 0.374, 0.873);(0.032, 0.000, 0.000);0.547;7.144;13.051;2;0;TargetLandmark1_Billboard;TargetLandmark3_GlobalLandmark1;(-0.986, 0.000, 0.088);107.131
19;4/3/2025 3:27:22 PM;147615;1000247399648872673;63879290842303;(-0.048, 1.414, 1.053);(0.041, 0.064, 0.071, 0.995);(499.399, 1.914, 241.792);(0.132, -0.073, 0.988);VALID;(0.313, 0.381, 0.870);(0.000, 0.000, 0.000);(0.372, 0.361, 0.855);(499.399, 1.914, 241.792);TargetLandmark1_Billboard;(506.300, 8.609, 257.639);18.532;63.600;VALID;(0.309, 0.426, 0.850);(-0.032, 0.000, 0.000);0.528;6.494;12.311;VALID;(0.314, 0.374, 0.872);(0.032, 0.000, 0.000);0.547;7.144;13.051;2;0;TargetLandmark1_Billboard;TargetLandmark3_GlobalLandmark1;(-0.986, 0.000, 0.088);107.131
19;4/3/2025 3:27:22 PM;147616;1000247399653874726;63879290842303;(-0.048, 1.414, 1.053);(0.041, 0.064, 0.071, 0.995);(499.399, 1.914, 241.792);(0.132, -0.073, 0.988);VALID;(0.314, 0.383, 0.869);(0.000, 0.000, 0.000);(0.372, 0.361, 0.855);(499.399, 1.914, 241.792);TargetLandmark1_Billboard;(506.300, 8.609, 257.639);18.532;63.600;VALID;(0.312, 0.427, 0.849);(-0.032, 0.000, 0.000);0.530;6.522;12.311;VALID;(0.315, 0.374, 0.872);(0.032, 0.000, 0.000);0.547;7.144;13.051;2;0;TargetLandmark1_Billboard;TargetLandmark3_GlobalLandmark1;(-0.986, 0.000, 0.088);107.131
19;4/3/2025 3:27:22 PM;147617;1000247399658876749;63879290842303;(-0.048, 1.414, 1.053);(0.041, 0.064, 0.071, 0.995);(499.399, 1.914, 241.792);(0.132, -0.073, 0.988);VALID;(0.315, 0.384, 0.868);(0.000, 0.000, 0.000);(0.372, 0.361, 0.855);(499.399, 1.914, 241.792);TargetLandmark1_Billboard;(506.300, 8.609, 257.639);18.532;63.600;VALID;(0.313, 0.427, 0.848);(-0.032, 0.000, 0.000);0.531;6.537;12.311;VALID;(0.316, 0.373, 0.872);(0.032, 0.000, 0.000);0.547;7.136;13.051;2;0;TargetLandmark1_Billboard;TargetLandmark3_GlobalLandmark1;(-0.986, 0.000, 0.088);107.131
19;4/3/2025 3:27:22 PM;147618;1000247399663878800;63879290842315;(-0.048, 1.415, 1.053);(0.037, 0.065, 0.073, 0.995);(499.399, 1.915, 241.792);(0.135, -0.065, 0.989);VALID;(0.315, 0.381, 0.869);(0.000, 0.000, 0.000);(0.374, 0.366, 0.853);(499.399, 1.915, 241.792);TargetLandmark1_Billboard;(506.300, 8.659, 257.519);18.448;63.600;VALID;(0.314, 0.426, 0.848);(-0.032, 0.000, 0.000);0.532;6.546;12.311;VALID;(0.315, 0.372, 0.873);(0.032, 0.000, 0.000);0.546;7.130;13.051;2;0;TargetLandmark1_Billboard;TargetLandmark3_GlobalLandmark1;(-0.986, 0.000, 0.088);107.246
19;4/3/2025 3:27:22 PM;147619;1000247399668880820;63879290842315;(-0.048, 1.415, 1.053);(0.037, 0.065, 0.073, 0.995);(499.399, 1.915, 241.792);(0.135, -0.065, 0.989);VALID;(0.315, 0.380, 0.870);(0.000, 0.000, 0.000);(0.374, 0.366, 0.853);(499.399, 1.915, 241.792);TargetLandmark1_Billboard;(506.300, 8.659, 257.519);18.448;63.600;VALID;(0.315, 0.426, 0.848);(-0.032, 0.000, 0.000);0.532;6.550;12.311;VALID;(0.314, 0.371, 0.874);(0.032, 0.000, 0.000);0.546;7.129;13.051;0.02186371;0;TargetLandmark1_Billboard;TargetLandmark3_GlobalLandmark1;(-0.986, 0.000, 0.088);107.246
19;4/3/2025 3:27:22 PM;147620;1000247399673882875;63879290842326;(-0.048, 1.416, 1.052);(0.033, 0.067, 0.074, 0.994);(499.399, 1.916, 241.792);(0.138, -0.055, 0.989);VALID;(0.315, 0.378, 0.871);(0.000, 0.000, 0.000);(0.375, 0.371, 0.849);(499.399, 1.916, 241.792);TargetLandmark1_Billboard;(506.300, 8.736, 257.400);18.375;63.600;VALID;(0.316, 0.425, 0.848);(-0.032, 0.000, 0.000);0.532;6.551;12.311;VALID;(0.313, 0.370, 0.874);(0.032, 0.000, 0.000);0.546;7.128;13.051;0.03809704;0;TargetLandmark1_Billboard;TargetLandmark3_GlobalLandmark1;(-0.986, 0.000, 0.088);107.351
19;4/3/2025 3:27:22 PM;147621;1000247399678884891;63879290842326;(-0.048, 1.416, 1.052);(0.033, 0.067, 0.074, 0.994);(499.399, 1.916, 241.792);(0.138, -0.055, 0.989);VALID;(0.315, 0.376, 0.871);(0.000, 0.000, 0.000);(0.375, 0.371, 0.849);(499.399, 1.916, 241.792);TargetLandmark1_Billboard;(506.300, 8.736, 257.400);18.375;63.600;VALID;(0.316, 0.424, 0.849);(-0.032, 0.000, 0.000);0.532;6.554;12.311;VALID;(0.313, 0.369, 0.875);(0.032, 0.000, 0.000);0.546;7.128;13.051;0.05170688;0;TargetLandmark1_Billboard;TargetLandmark3_GlobalLandmark1;(-0.986, 0.000, 0.088);107.351
19;4/3/2025 3:27:22 PM;147622;1000247399683886917;63879290842336;(-0.048, 1.417, 1.052);(0.029, 0.069, 0.076, 0.994);(499.399, 1.917, 241.791);(0.141, -0.046, 0.989);VALID;(0.314, 0.381, 0.870);(0.000, 0.000, 0.000);(0.375, 0.382, 0.845);(499.399, 1.917, 241.791);TargetLandmark1_Billboard;(506.300, 8.926, 257.306);18.366;63.600;VALID;(0.317, 0.423, 0.849);(-0.032, 0.000, 0.000);0.558;6.865;12.311;VALID;(0.312, 0.370, 0.875);(0.032, 0.000, 0.000);0.548;7.146;13.051;0.08909713;0;TargetLandmark1_Billboard;TargetLandmark3_GlobalLandmark1;(-0.986, 0.000, 0.088);107.387
19;4/3/2025 3:27:22 PM;147623;1000247399688888915;63879290842336;(-0.048, 1.417, 1.052);(0.029, 0.069, 0.076, 0.994);(499.399, 1.917, 241.791);(0.141, -0.046, 0.989);VALID;(0.314, 0.378, 0.871);(0.000, 0.000, 0.000);(0.375, 0.382, 0.845);(499.399, 1.917, 241.791);TargetLandmark1_Billboard;(506.300, 8.926, 257.306);18.366;63.600;VALID;(0.317, 0.422, 0.850);(-0.032, 0.000, 0.000);0.540;6.654;12.311;VALID;(0.312, 0.368, 0.876);(0.032, 0.000, 0.000);0.550;7.173;13.051;0.09691597;0;TargetLandmark1_Billboard;TargetLandmark3_GlobalLandmark1;(-0.986, 0.000, 0.088);107.387
19;4/3/2025 3:27:22 PM;147624;1000247399693890928;63879290842347;(-0.048, 1.418, 1.052);(0.024, 0.071, 0.077, 0.994);(499.400, 1.918, 241.791);(0.144, -0.037, 0.989);VALID;(0.314, 0.376, 0.872);(0.000, 0.000, 0.000);(0.377, 0.386, 0.842);(499.400, 1.918, 241.791);TargetLandmark1_Billboard;(506.300, 8.961, 257.166);18.261;63.600;VALID;(0.317, 0.420, 0.850);(-0.032, 0.000, 0.000);0.537;6.614;12.311;VALID;(0.312, 0.367, 0.877);(0.032, 0.000, 0.000);0.553;7.212;13.051;0.1027282;0;TargetLandmark1_Billboard;TargetLandmark3_GlobalLandmark1;(-0.986, 0.000, 0.088);107.530
19;4/3/2025 3:27:22 PM;147625;1000247399698892922;63879290842347;(-0.048, 1.418, 1.052);(0.024, 0.071, 0.077, 0.994);(499.400, 1.918, 241.791);(0.144, -0.037, 0.989);VALID;(0.314, 0.373, 0.873);(0.000, 0.000, 0.000);(0.377, 0.386, 0.842);(499.400, 1.918, 241.791);TargetLandmark1_Billboard;(506.300, 8.961, 257.166);18.261;63.600;VALID;(0.317, 0.419, 0.851);(-0.032, 0.000, 0.000);0.557;6.859;12.311;VALID;(0.311, 0.365, 0.878);(0.032, 0.000, 0.000);0.553;7.215;13.051;0.09639358;0;TargetLandmark1_Billboard;TargetLandmark3_GlobalLandmark1;(-0.986, 0.000, 0.088);107.530
19;4/3/2025 3:27:22 PM;147626;1000247399703894932;63879290842358;(-0.048, 1.419, 1.052);(0.020, 0.073, 0.079, 0.994);(499.400, 1.919, 241.791);(0.148, -0.028, 0.989);VALID;(0.314, 0.371, 0.874);(0.000, 0.000, 0.000);(0.380, 0.390, 0.839);(499.400, 1.919, 241.791);TargetLandmark1_Billboard;(506.300, 8.977, 256.985);18.116;63.600;VALID;(0.322, 0.417, 0.850);(-0.032, 0.000, 0.000);0.566;6.966;12.311;VALID;(0.311, 0.362, 0.879);(0.032, 0.000, 0.000);0.552;7.211;13.051;0.1840157;0;TargetLandmark1_Billboard;TargetLandmark3_GlobalLandmark1;(-0.986, 0.000, 0.088);107.728
19;4/3/2025 3:27:22 PM;147627;1000247399708896911;63879290842358;(-0.048, 1.419, 1.052);(0.020, 0.073, 0.079, 0.994);(499.400, 1.919, 241.791);(0.148, -0.028, 0.989);VALID;(0.315, 0.370, 0.874);(0.000, 0.000, 0.000);(0.380, 0.390, 0.839);(499.400, 1.919, 241.791);TargetLandmark1_Billboard;(506.300, 8.977, 256.985);18.116;63.600;VALID;(0.326, 0.415, 0.849);(-0.032, 0.000, 0.000);0.567;6.985;12.311;VALID;(0.311, 0.361, 0.879);(0.032, 0.000, 0.000);0.550;7.173;13.051;0.2271891;0;TargetLandmark1_Billboard;TargetLandmark3_GlobalLandmark1;(-0.986, 0.000, 0.088);107.728
19;4/3/2025 3:27:22 PM;147628;1000247399713898904;63879290842358;(-0.048, 1.419, 1.052);(0.020, 0.073, 0.079, 0.994);(499.400, 1.919, 241.791);(0.148, -0.028, 0.989);VALID;(0.315, 0.368, 0.875);(0.000, 0.000, 0.000);(0.380, 0.390, 0.839);(499.400, 1.919, 241.791);TargetLandmark1_Billboard;(506.300, 8.977, 256.985);18.116;63.600;VALID;(0.327, 0.415, 0.849);(-0.032, 0.000, 0.000);0.567;6.984;12.311;VALID;(0.311, 0.360, 0.880);(0.032, 0.000, 0.000);0.547;7.137;13.051;0.2432537;0;TargetLandmark1_Billboard;TargetLandmark3_GlobalLandmark1;(-0.986, 0.000, 0.088);107.728
19;4/3/2025 3:27:22 PM;147629;1000247399718900860;63879290842369;(-0.047, 1.419, 1.051);(0.015, 0.075, 0.080, 0.994);(499.400, 1.919, 241.790);(0.151, -0.019, 0.988);VALID;(0.315, 0.368, 0.875);(0.000, 0.000, 0.000);(0.382, 0.397, 0.835);(499.400, 1.919, 241.790);TargetLandmark1_Billboard;(506.300, 9.076, 256.857);18.047;63.600;VALID;(0.328, 0.413, 0.850);(-0.032, 0.000, 0.000);0.567;6.984;12.311;VALID;(0.311, 0.359, 0.880);(0.032, 0.000, 0.000);0.547;7.136;13.051;0.2588368;0;TargetLandmark1_Billboard;TargetLandmark3_GlobalLandmark1;(-0.986, 0.000, 0.088);107.835
19;4/3/2025 3:27:22 PM;147630;1000247399723902841;63879290842369;(-0.047, 1.419, 1.051);(0.015, 0.075, 0.080, 0.994);(499.400, 1.919, 241.790);(0.151, -0.019, 0.988);VALID;(0.315, 0.367, 0.875);(0.000, 0.000, 0.000);(0.382, 0.397, 0.835);(499.400, 1.919, 241.790);TargetLandmark1_Billboard;(506.300, 9.076, 256.857);18.047;63.600;VALID;(0.328, 0.411, 0.851);(-0.032, 0.000, 0.000);0.588;7.242;12.311;VALID;(0.310, 0.357, 0.881);(0.032, 0.000, 0.000);0.546;7.125;13.051;0.2775242;0;TargetLandmark1_Billboard;TargetLandmark3_GlobalLandmark1;(-0.986, 0.000, 0.088);107.835
19;4/3/2025 3:27:22 PM;147631;1000247399728904792;63879290842381;(-0.047, 1.420, 1.051);(0.011, 0.077, 0.082, 0.994);(499.400, 1.920, 241.790);(0.155, -0.010, 0.988);VALID;(0.315, 0.365, 0.876);(0.000, 0.000, 0.000);(0.385, 0.400, 0.832);(499.400, 1.920, 241.790);TargetLandmark1_Billboard;(506.300, 9.088, 256.693);17.915;63.600;VALID;(0.328, 0.408, 0.852);(-0.032, 0.000, 0.000);0.589;7.254;12.311;VALID;(0.310, 0.354, 0.882);(0.032, 0.000, 0.000);0.545;7.116;13.051;0.2765904;0;TargetLandmark1_Billboard;TargetLandmark3_GlobalLandmark1;(-0.986, 0.000, 0.088);108.019
19;4/3/2025 3:27:22 PM;147632;1000247399733906745;63879290842381;(-0.047, 1.420, 1.051);(0.011, 0.077, 0.082, 0.994);(499.400, 1.920, 241.790);(0.155, -0.010, 0.988);VALID;(0.315, 0.362, 0.877);(0.000, 0.000, 0.000);(0.385, 0.400, 0.832);(499.400, 1.920, 241.790);TargetLandmark1_Billboard;(506.300, 9.088, 256.693);17.915;63.600;VALID;(0.328, 0.404, 0.854);(-0.032, 0.000, 0.000);0.588;7.239;12.311;VALID;(0.310, 0.351, 0.884);(0.032, 0.000, 0.000);0.545;7.111;13.051;0.2772906;0;TargetLandmark1_Billboard;TargetLandmark3_GlobalLandmark1;(-0.986, 0.000, 0.088);108.019
19;4/3/2025 3:27:22 PM;147633;1000247399738908666;63879290842391;(-0.047, 1.421, 1.050);(0.007, 0.079, 0.083, 0.993);(499.400, 1.921, 241.790);(0.159, -0.001, 0.987);VALID;(0.315, 0.359, 0.879);(0.000, 0.000, 0.000);(0.388, 0.402, 0.830);(499.400, 1.921, 241.790);TargetLandmark1_Billboard;(506.300, 9.060, 256.526);17.765;63.600;VALID;(0.328, 0.400, 0.856);(-0.032, 0.000, 0.000);0.585;7.205;12.311;VALID;(0.310, 0.346, 0.886);(0.032, 0.000, 0.000);0.544;7.104;13.051;0.2786397;0;TargetLandmark1_Billboard;TargetLandmark3_GlobalLandmark1;(-0.986, 0.000, 0.088);108.227
19;4/3/2025 3:27:22 PM;147634;1000247399743910610;63879290842391;(-0.047, 1.421, 1.050);(0.007, 0.079, 0.083, 0.993);(499.400, 1.921, 241.790);(0.159, -0.001, 0.987);VALID;(0.315, 0.355, 0.880);(0.000, 0.000, 0.000);(0.388, 0.402, 0.830);(499.400, 1.921, 241.790);TargetLandmark1_Billboard;(506.300, 9.060, 256.526);17.765;63.600;VALID;(0.328, 0.395, 0.858);(-0.032, 0.000, 0.000);0.583;7.175;12.311;VALID;(0.309, 0.340, 0.888);(0.032, 0.000, 0.000);0.544;7.094;13.051;0.280048;0;TargetLandmark1_Billboard;TargetLandmark3_GlobalLandmark1;(-0.986, 0.000, 0.088);108.227
19;4/3/2025 3:27:22 PM;147635;1000247399748912521;63879290842402;(-0.047, 1.422, 1.050);(0.003, 0.082, 0.084, 0.993);(499.400, 1.922, 241.789);(0.162, 0.009, 0.987);VALID;(0.315, 0.351, 0.882);(0.000, 0.000, 0.000);(0.393, 0.401, 0.827);(499.400, 1.922, 241.789);TargetLandmark1_Billboard;(506.300, 8.966, 256.311);17.549;63.600;VALID;(0.328, 0.389, 0.861);(-0.032, 0.000, 0.000);0.581;7.150;12.311;VALID;(0.309, 0.333, 0.891);(0.032, 0.000, 0.000);0.542;7.078;13.051;0.2717143;0;TargetLandmark1_Billboard;TargetLandmark3_GlobalLandmark1;(-0.986, 0.000, 0.088);108.524
19;4/3/2025 3:27:22 PM;147636;1000247399753914461;63879290842402;(-0.047, 1.422, 1.050);(0.003, 0.082, 0.084, 0.993);(499.400, 1.922, 241.789);(0.162, 0.009, 0.987);VALID;(0.316, 0.346, 0.884);(0.000, 0.000, 0.000);(0.393, 0.401, 0.827);(499.400, 1.922, 241.789);TargetLandmark1_Billboard;(506.300, 8.966, 256.311);17.549;63.600;VALID;(0.328, 0.384, 0.863);(-0.032, 0.000, 0.000);0.578;7.111;12.311;VALID;(0.308, 0.326, 0.894);(0.032, 0.000, 0.000);0.541;7.059;13.051;0.2747236;0;TargetLandmark1_Billboard;TargetLandmark3_GlobalLandmark1;(-0.986, 0.000, 0.088);108.524
