Trial;Time;Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GlobalCameraPosition;CameraForward;GazeStatus;CombinedGazeForward;CombinedGazePosition;CombinedGazeForwardGlobal;CombinedGazePositionGlobal;GazeHitObject;GazeHitPosition;GazeHitDistance;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability;isInDirectionTrigger;DirectionTriggerName;isInLandmarkTrigger;LandmarkTriggerName;IsLookingAtMap;MapLocalPos;MapLandmarkName
;4/14/2025 12:27:25 PM;1754473;1000236741799260157;63880230445808;(-0.114, 1.355, -0.539);(0.004, 0.989, -0.130, -0.063);(497.099, 1.855, 235.817);(-0.126, -0.257, -0.958);VALID;(0.053, 0.289, 0.956);(0.000, 0.000, 0.000);(-0.176, 0.035, -0.984);(497.099, 1.855, 235.817);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.057, 0.319, 0.946);(-0.031, 0.000, 0.000);0.353;4.439;12.592;VALID;(0.047, 0.259, 0.965);(0.031, 0.000, 0.000);0.377;4.631;12.273;0.1424971;0.3040554;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:25 PM;1754474;1000236741804261526;63880230445808;(-0.114, 1.355, -0.539);(0.004, 0.989, -0.130, -0.063);(497.099, 1.855, 235.817);(-0.126, -0.257, -0.958);VALID;(0.053, 0.289, 0.956);(0.000, 0.000, 0.000);(-0.176, 0.035, -0.984);(497.099, 1.855, 235.817);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.057, 0.319, 0.946);(-0.031, 0.000, 0.000);0.352;4.438;12.592;VALID;(0.048, 0.258, 0.965);(0.031, 0.000, 0.000);0.377;4.630;12.273;0.1274336;0.3783787;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:25 PM;1754475;1000236741809262976;63880230445819;(-0.114, 1.355, -0.539);(0.004, 0.990, -0.130, -0.063);(497.099, 1.855, 235.817);(-0.126, -0.257, -0.958);VALID;(0.053, 0.289, 0.956);(0.000, 0.000, 0.000);(-0.176, 0.035, -0.984);(497.099, 1.855, 235.817);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.057, 0.319, 0.946);(-0.031, 0.000, 0.000);0.352;4.437;12.592;VALID;(0.048, 0.257, 0.965);(0.031, 0.000, 0.000);0.377;4.630;12.273;0.125229;0.3598374;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:25 PM;1754476;1000236741814264433;63880230445819;(-0.114, 1.355, -0.539);(0.004, 0.990, -0.130, -0.063);(497.099, 1.855, 235.817);(-0.126, -0.257, -0.958);VALID;(0.053, 0.288, 0.956);(0.000, 0.000, 0.000);(-0.176, 0.035, -0.984);(497.099, 1.855, 235.817);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.057, 0.319, 0.946);(-0.031, 0.000, 0.000);0.352;4.436;12.592;VALID;(0.049, 0.256, 0.965);(0.031, 0.000, 0.000);0.377;4.629;12.273;0.1185685;0.4473364;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:25 PM;1754477;1000236741819265919;63880230445829;(-0.114, 1.355, -0.539);(0.004, 0.989, -0.130, -0.063);(497.099, 1.855, 235.817);(-0.126, -0.257, -0.958);VALID;(0.054, 0.288, 0.956);(0.000, 0.000, 0.000);(-0.177, 0.034, -0.984);(497.099, 1.855, 235.817);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.058, 0.318, 0.946);(-0.031, 0.000, 0.000);0.352;4.434;12.592;VALID;(0.050, 0.256, 0.965);(0.031, 0.000, 0.000);0.377;4.629;12.273;0.1130904;0.4442747;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:25 PM;1754478;1000236741824267417;63880230445829;(-0.114, 1.355, -0.539);(0.004, 0.989, -0.130, -0.063);(497.099, 1.855, 235.817);(-0.126, -0.257, -0.958);VALID;(0.054, 0.287, 0.956);(0.000, 0.000, 0.000);(-0.177, 0.034, -0.984);(497.099, 1.855, 235.817);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.058, 0.318, 0.946);(-0.031, 0.000, 0.000);0.352;4.433;12.592;VALID;(0.050, 0.255, 0.966);(0.031, 0.000, 0.000);0.377;4.629;12.273;0.1079781;0.4545016;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:25 PM;1754479;1000236741829268948;63880230445840;(-0.114, 1.355, -0.539);(0.004, 0.990, -0.130, -0.063);(497.099, 1.855, 235.817);(-0.126, -0.256, -0.958);VALID;(0.054, 0.287, 0.956);(0.000, 0.000, 0.000);(-0.177, 0.033, -0.984);(497.099, 1.855, 235.817);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.058, 0.318, 0.946);(-0.031, 0.000, 0.000);0.352;4.431;12.592;VALID;(0.051, 0.255, 0.966);(0.031, 0.000, 0.000);0.377;4.629;12.273;0.1019708;0.462031;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:25 PM;1754480;1000236741834270343;63880230445841;(-0.114, 1.355, -0.539);(0.004, 0.990, -0.130, -0.063);(497.099, 1.855, 235.817);(-0.126, -0.256, -0.958);VALID;(0.054, 0.287, 0.956);(0.000, 0.000, 0.000);(-0.177, 0.033, -0.984);(497.099, 1.855, 235.817);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.058, 0.317, 0.947);(-0.031, 0.000, 0.000);0.352;4.430;12.592;VALID;(0.052, 0.255, 0.966);(0.031, 0.000, 0.000);0.377;4.629;12.273;0.09412275;0.6830478;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:25 PM;1754481;1000236741839271761;63880230445852;(-0.114, 1.355, -0.539);(0.004, 0.989, -0.130, -0.063);(497.099, 1.855, 235.817);(-0.126, -0.257, -0.958);VALID;(0.054, 0.287, 0.957);(0.000, 0.000, 0.000);(-0.178, 0.032, -0.984);(497.099, 1.855, 235.817);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.058, 0.317, 0.947);(-0.031, 0.000, 0.000);0.352;4.430;12.592;VALID;(0.052, 0.255, 0.966);(0.031, 0.000, 0.000);0.377;4.630;12.273;0.08682921;0.8412378;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:25 PM;1754482;1000236741844273261;63880230445852;(-0.114, 1.355, -0.539);(0.004, 0.989, -0.130, -0.063);(497.099, 1.855, 235.817);(-0.126, -0.257, -0.958);VALID;(0.054, 0.286, 0.957);(0.000, 0.000, 0.000);(-0.178, 0.032, -0.984);(497.099, 1.855, 235.817);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.058, 0.317, 0.947);(-0.031, 0.000, 0.000);0.352;4.431;12.592;VALID;(0.053, 0.254, 0.966);(0.031, 0.000, 0.000);0.377;4.631;12.273;0.07260357;0.8681583;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:25 PM;1754483;1000236741849274634;63880230445852;(-0.114, 1.355, -0.539);(0.004, 0.989, -0.130, -0.063);(497.099, 1.855, 235.817);(-0.126, -0.257, -0.958);VALID;(0.055, 0.286, 0.957);(0.000, 0.000, 0.000);(-0.178, 0.032, -0.984);(497.099, 1.855, 235.817);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.058, 0.317, 0.947);(-0.031, 0.000, 0.000);0.352;4.431;12.592;VALID;(0.054, 0.254, 0.966);(0.031, 0.000, 0.000);0.377;4.631;12.273;0.05906254;0.889455;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:25 PM;1754484;1000236741854275994;63880230445862;(-0.114, 1.355, -0.539);(0.004, 0.989, -0.130, -0.063);(497.099, 1.855, 235.817);(-0.127, -0.257, -0.958);VALID;(0.055, 0.286, 0.957);(0.000, 0.000, 0.000);(-0.178, 0.032, -0.983);(497.099, 1.855, 235.817);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.058, 0.316, 0.947);(-0.031, 0.000, 0.000);0.352;4.432;12.592;VALID;(0.055, 0.254, 0.966);(0.031, 0.000, 0.000);0.377;4.631;12.273;0.04580201;0.9016752;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:25 PM;1754485;1000236741859277352;63880230445862;(-0.114, 1.355, -0.539);(0.004, 0.989, -0.130, -0.063);(497.099, 1.855, 235.817);(-0.127, -0.257, -0.958);VALID;(0.055, 0.285, 0.957);(0.000, 0.000, 0.000);(-0.178, 0.032, -0.983);(497.099, 1.855, 235.817);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.058, 0.316, 0.947);(-0.031, 0.000, 0.000);0.352;4.434;12.592;VALID;(0.055, 0.254, 0.966);(0.031, 0.000, 0.000);0.377;4.632;12.273;0.03464297;0.8967692;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:25 PM;1754486;1000236741864278695;63880230445873;(-0.114, 1.355, -0.539);(0.004, 0.989, -0.130, -0.064);(497.099, 1.855, 235.817);(-0.127, -0.257, -0.958);VALID;(0.055, 0.285, 0.957);(0.000, 0.000, 0.000);(-0.179, 0.031, -0.983);(497.099, 1.855, 235.817);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.058, 0.316, 0.947);(-0.031, 0.000, 0.000);0.352;4.436;12.592;VALID;(0.056, 0.253, 0.966);(0.031, 0.000, 0.000);0.378;4.633;12.273;0.02413027;0.8986982;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:25 PM;1754487;1000236741869280045;63880230445873;(-0.114, 1.355, -0.539);(0.004, 0.989, -0.130, -0.064);(497.099, 1.855, 235.817);(-0.127, -0.257, -0.958);VALID;(0.055, 0.285, 0.957);(0.000, 0.000, 0.000);(-0.179, 0.031, -0.983);(497.099, 1.855, 235.817);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.057, 0.316, 0.947);(-0.031, 0.000, 0.000);0.353;4.440;12.592;VALID;(0.056, 0.253, 0.966);(0.031, 0.000, 0.000);0.378;4.634;12.273;0.01436447;0.9053969;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:25 PM;1754488;1000236741874281401;63880230445884;(-0.114, 1.355, -0.539);(0.004, 0.989, -0.130, -0.064);(497.099, 1.855, 235.817);(-0.127, -0.257, -0.958);VALID;(0.056, 0.285, 0.957);(0.000, 0.000, 0.000);(-0.179, 0.031, -0.983);(497.099, 1.855, 235.817);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.057, 0.316, 0.947);(-0.031, 0.000, 0.000);0.353;4.443;12.592;VALID;(0.057, 0.253, 0.966);(0.031, 0.000, 0.000);0.378;4.636;12.273;2;0.886939;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:25 PM;1754489;1000236741879282758;63880230445884;(-0.114, 1.355, -0.539);(0.004, 0.989, -0.130, -0.064);(497.099, 1.855, 235.817);(-0.127, -0.257, -0.958);VALID;(0.056, 0.285, 0.957);(0.000, 0.000, 0.000);(-0.179, 0.031, -0.983);(497.099, 1.855, 235.817);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.057, 0.315, 0.947);(-0.031, 0.000, 0.000);0.353;4.445;12.592;VALID;(0.058, 0.253, 0.966);(0.031, 0.000, 0.000);0.378;4.638;12.273;2;0.8500322;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:25 PM;1754490;1000236741884284091;63880230445895;(-0.114, 1.355, -0.539);(0.004, 0.989, -0.130, -0.064);(497.099, 1.855, 235.817);(-0.127, -0.257, -0.958);VALID;(0.056, 0.285, 0.957);(0.000, 0.000, 0.000);(-0.180, 0.031, -0.983);(497.099, 1.855, 235.817);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.057, 0.315, 0.947);(-0.031, 0.000, 0.000);0.353;4.448;12.592;VALID;(0.058, 0.253, 0.966);(0.031, 0.000, 0.000);0.378;4.642;12.273;2;0.856988;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:25 PM;1754491;1000236741889285444;63880230445895;(-0.114, 1.355, -0.539);(0.004, 0.989, -0.130, -0.064);(497.099, 1.855, 235.817);(-0.127, -0.257, -0.958);VALID;(0.056, 0.285, 0.957);(0.000, 0.000, 0.000);(-0.180, 0.031, -0.983);(497.099, 1.855, 235.817);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.057, 0.315, 0.947);(-0.031, 0.000, 0.000);0.353;4.451;12.592;VALID;(0.058, 0.253, 0.966);(0.031, 0.000, 0.000);0.379;4.646;12.273;2;0.8702468;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:25 PM;1754492;1000236741894286723;63880230445905;(-0.114, 1.355, -0.539);(0.004, 0.989, -0.130, -0.064);(497.099, 1.855, 235.817);(-0.128, -0.257, -0.958);VALID;(0.056, 0.285, 0.957);(0.000, 0.000, 0.000);(-0.180, 0.031, -0.983);(497.099, 1.855, 235.817);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.057, 0.315, 0.947);(-0.031, 0.000, 0.000);0.354;4.453;12.592;VALID;(0.058, 0.253, 0.966);(0.031, 0.000, 0.000);0.379;4.649;12.273;2;0.8863352;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:25 PM;1754493;1000236741899288003;63880230445905;(-0.114, 1.355, -0.539);(0.004, 0.989, -0.130, -0.064);(497.099, 1.855, 235.817);(-0.128, -0.257, -0.958);VALID;(0.056, 0.284, 0.957);(0.000, 0.000, 0.000);(-0.180, 0.031, -0.983);(497.099, 1.855, 235.817);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.057, 0.315, 0.947);(-0.031, 0.000, 0.000);0.354;4.456;12.592;VALID;(0.058, 0.253, 0.966);(0.031, 0.000, 0.000);0.379;4.651;12.273;2;0.8889447;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:25 PM;1754494;1000236741904289333;63880230445917;(-0.114, 1.355, -0.539);(0.004, 0.989, -0.130, -0.064);(497.099, 1.855, 235.817);(-0.128, -0.257, -0.958);VALID;(0.057, 0.284, 0.957);(0.000, 0.000, 0.000);(-0.181, 0.030, -0.983);(497.099, 1.855, 235.817);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.057, 0.315, 0.948);(-0.031, 0.000, 0.000);0.354;4.458;12.592;VALID;(0.059, 0.253, 0.966);(0.031, 0.000, 0.000);0.379;4.653;12.273;2;0.9083403;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:25 PM;1754495;1000236741909290633;63880230445917;(-0.114, 1.355, -0.539);(0.004, 0.989, -0.130, -0.064);(497.099, 1.855, 235.817);(-0.128, -0.257, -0.958);VALID;(0.057, 0.284, 0.957);(0.000, 0.000, 0.000);(-0.181, 0.030, -0.983);(497.099, 1.855, 235.817);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.057, 0.314, 0.948);(-0.031, 0.000, 0.000);0.354;4.463;12.592;VALID;(0.059, 0.253, 0.966);(0.031, 0.000, 0.000);0.379;4.655;12.273;2;0.9335788;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:25 PM;1754496;1000236741914291973;63880230445917;(-0.114, 1.355, -0.539);(0.004, 0.989, -0.130, -0.064);(497.099, 1.855, 235.817);(-0.128, -0.257, -0.958);VALID;(0.057, 0.284, 0.957);(0.000, 0.000, 0.000);(-0.181, 0.030, -0.983);(497.099, 1.855, 235.817);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.057, 0.314, 0.948);(-0.031, 0.000, 0.000);0.355;4.467;12.592;VALID;(0.059, 0.253, 0.966);(0.031, 0.000, 0.000);0.380;4.660;12.273;2;0.890932;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:25 PM;1754497;1000236741919293274;63880230445928;(-0.114, 1.355, -0.539);(0.004, 0.989, -0.130, -0.064);(497.099, 1.855, 235.817);(-0.128, -0.257, -0.958);VALID;(0.057, 0.284, 0.957);(0.000, 0.000, 0.000);(-0.182, 0.029, -0.983);(497.099, 1.855, 235.817);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.057, 0.314, 0.948);(-0.031, 0.000, 0.000);0.355;4.472;12.592;VALID;(0.059, 0.253, 0.966);(0.031, 0.000, 0.000);0.380;4.663;12.273;2;0.8568926;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:25 PM;1754498;1000236741924294605;63880230445928;(-0.114, 1.355, -0.539);(0.004, 0.989, -0.130, -0.064);(497.099, 1.855, 235.817);(-0.128, -0.257, -0.958);VALID;(0.057, 0.283, 0.957);(0.000, 0.000, 0.000);(-0.182, 0.029, -0.983);(497.099, 1.855, 235.817);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.057, 0.314, 0.948);(-0.031, 0.000, 0.000);0.355;4.476;12.592;VALID;(0.060, 0.253, 0.966);(0.031, 0.000, 0.000);0.380;4.665;12.273;2;0.8362466;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:25 PM;1754499;1000236741929295912;63880230445940;(-0.114, 1.355, -0.539);(0.004, 0.989, -0.130, -0.064);(497.099, 1.855, 235.817);(-0.128, -0.257, -0.958);VALID;(0.058, 0.283, 0.957);(0.000, 0.000, 0.000);(-0.182, 0.029, -0.983);(497.099, 1.855, 235.817);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.057, 0.314, 0.948);(-0.031, 0.000, 0.000);0.356;4.479;12.592;VALID;(0.060, 0.253, 0.966);(0.031, 0.000, 0.000);0.380;4.667;12.273;2;0.8370733;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:25 PM;1754500;1000236741934297202;63880230445940;(-0.114, 1.355, -0.539);(0.004, 0.989, -0.130, -0.064);(497.099, 1.855, 235.817);(-0.128, -0.257, -0.958);VALID;(0.058, 0.283, 0.957);(0.000, 0.000, 0.000);(-0.182, 0.029, -0.983);(497.099, 1.855, 235.817);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.057, 0.314, 0.948);(-0.031, 0.000, 0.000);0.356;4.482;12.592;VALID;(0.060, 0.253, 0.966);(0.031, 0.000, 0.000);0.380;4.669;12.273;2;0.8881797;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:25 PM;1754501;1000236741939298479;63880230445951;(-0.114, 1.355, -0.539);(0.004, 0.989, -0.130, -0.064);(497.098, 1.855, 235.773);(-0.129, -0.256, -0.958);VALID;(0.058, 0.282, 0.958);(0.000, 0.000, 0.000);(-0.183, 0.029, -0.983);(497.098, 1.855, 235.773);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.057, 0.314, 0.948);(-0.031, 0.000, 0.000);0.356;4.484;12.592;VALID;(0.061, 0.253, 0.966);(0.031, 0.000, 0.000);0.381;4.671;12.273;2;0.9203016;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:25 PM;1754502;1000236741944299755;63880230445951;(-0.114, 1.355, -0.539);(0.004, 0.989, -0.130, -0.064);(497.098, 1.855, 235.773);(-0.129, -0.256, -0.958);VALID;(0.058, 0.282, 0.958);(0.000, 0.000, 0.000);(-0.183, 0.029, -0.983);(497.098, 1.855, 235.773);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.057, 0.314, 0.948);(-0.031, 0.000, 0.000);0.356;4.487;12.592;VALID;(0.061, 0.253, 0.966);(0.031, 0.000, 0.000);0.381;4.674;12.273;2;0.9223761;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:25 PM;1754503;1000236741949301071;63880230445962;(-0.114, 1.355, -0.539);(0.004, 0.989, -0.130, -0.064);(497.097, 1.855, 235.726);(-0.129, -0.256, -0.958);VALID;(0.058, 0.282, 0.958);(0.000, 0.000, 0.000);(-0.184, 0.028, -0.983);(497.097, 1.855, 235.726);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.057, 0.314, 0.948);(-0.031, 0.000, 0.000);0.357;4.491;12.592;VALID;(0.061, 0.252, 0.966);(0.031, 0.000, 0.000);0.381;4.676;12.273;2;0.9019771;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:25 PM;1754504;1000236741954302348;63880230445962;(-0.114, 1.355, -0.539);(0.004, 0.989, -0.130, -0.064);(497.097, 1.855, 235.726);(-0.129, -0.256, -0.958);VALID;(0.058, 0.282, 0.958);(0.000, 0.000, 0.000);(-0.184, 0.028, -0.983);(497.097, 1.855, 235.726);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.057, 0.314, 0.948);(-0.031, 0.000, 0.000);0.357;4.494;12.592;VALID;(0.062, 0.252, 0.966);(0.031, 0.000, 0.000);0.381;4.680;12.273;2;0.8865293;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:25 PM;1754505;1000236741959303568;63880230445962;(-0.114, 1.355, -0.539);(0.004, 0.989, -0.130, -0.064);(497.097, 1.855, 235.726);(-0.129, -0.256, -0.958);VALID;(0.059, 0.281, 0.958);(0.000, 0.000, 0.000);(-0.184, 0.028, -0.983);(497.097, 1.855, 235.726);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.057, 0.314, 0.948);(-0.031, 0.000, 0.000);0.357;4.499;12.592;VALID;(0.062, 0.252, 0.966);(0.031, 0.000, 0.000);0.382;4.684;12.273;2;0.8769821;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:25 PM;1754506;1000236741964304841;63880230445974;(-0.114, 1.355, -0.539);(0.004, 0.989, -0.130, -0.065);(497.095, 1.855, 235.683);(-0.129, -0.257, -0.958);VALID;(0.059, 0.281, 0.958);(0.000, 0.000, 0.000);(-0.185, 0.027, -0.982);(497.095, 1.855, 235.683);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.057, 0.314, 0.948);(-0.031, 0.000, 0.000);0.358;4.504;12.592;VALID;(0.062, 0.252, 0.966);(0.031, 0.000, 0.000);0.382;4.689;12.273;2;0.8783198;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:25 PM;1754507;1000236741969306052;63880230445975;(-0.114, 1.355, -0.539);(0.004, 0.989, -0.130, -0.065);(497.095, 1.855, 235.683);(-0.129, -0.257, -0.958);VALID;(0.059, 0.281, 0.958);(0.000, 0.000, 0.000);(-0.185, 0.027, -0.982);(497.095, 1.855, 235.683);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.057, 0.314, 0.948);(-0.031, 0.000, 0.000);0.358;4.509;12.592;VALID;(0.062, 0.252, 0.966);(0.031, 0.000, 0.000);0.382;4.694;12.273;2;0.9119956;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:25 PM;1754508;1000236741974307288;63880230445984;(-0.114, 1.355, -0.539);(0.004, 0.989, -0.130, -0.065);(497.094, 1.855, 235.635);(-0.129, -0.257, -0.958);VALID;(0.059, 0.281, 0.958);(0.000, 0.000, 0.000);(-0.185, 0.027, -0.982);(497.094, 1.855, 235.635);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.057, 0.314, 0.948);(-0.031, 0.000, 0.000);0.358;4.511;12.592;VALID;(0.062, 0.252, 0.966);(0.031, 0.000, 0.000);0.383;4.698;12.273;2;0.9311596;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:25 PM;1754509;1000236741979308517;63880230445984;(-0.114, 1.355, -0.539);(0.004, 0.989, -0.130, -0.065);(497.094, 1.855, 235.635);(-0.129, -0.257, -0.958);VALID;(0.059, 0.281, 0.958);(0.000, 0.000, 0.000);(-0.185, 0.027, -0.982);(497.094, 1.855, 235.635);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.057, 0.314, 0.948);(-0.031, 0.000, 0.000);0.358;4.513;12.592;VALID;(0.062, 0.252, 0.966);(0.031, 0.000, 0.000);0.383;4.701;12.273;2;0.8696439;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:25 PM;1754510;1000236741984309768;63880230445997;(-0.114, 1.355, -0.539);(0.004, 0.989, -0.130, -0.065);(497.093, 1.855, 235.593);(-0.130, -0.257, -0.958);VALID;(0.060, 0.281, 0.958);(0.000, 0.000, 0.000);(-0.186, 0.027, -0.982);(497.093, 1.855, 235.593);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.058, 0.314, 0.948);(-0.031, 0.000, 0.000);0.359;4.515;12.592;VALID;(0.062, 0.252, 0.966);(0.031, 0.000, 0.000);0.383;4.703;12.273;2;0.8760291;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:25 PM;1754511;1000236741989310966;63880230445997;(-0.114, 1.355, -0.539);(0.004, 0.989, -0.130, -0.065);(497.093, 1.855, 235.593);(-0.130, -0.257, -0.958);VALID;(0.060, 0.281, 0.958);(0.000, 0.000, 0.000);(-0.186, 0.027, -0.982);(497.093, 1.855, 235.593);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.058, 0.314, 0.948);(-0.031, 0.000, 0.000);0.359;4.518;12.592;VALID;(0.063, 0.252, 0.966);(0.031, 0.000, 0.000);0.383;4.706;12.273;2;0.865882;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:25 PM;1754512;1000236741994312160;63880230445997;(-0.114, 1.355, -0.539);(0.004, 0.989, -0.130, -0.065);(497.093, 1.855, 235.593);(-0.130, -0.257, -0.958);VALID;(0.060, 0.281, 0.958);(0.000, 0.000, 0.000);(-0.186, 0.027, -0.982);(497.093, 1.855, 235.593);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.058, 0.314, 0.948);(-0.031, 0.000, 0.000);0.359;4.522;12.592;VALID;(0.062, 0.252, 0.966);(0.031, 0.000, 0.000);0.384;4.709;12.273;2;0.8578677;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
