Trial;Time;Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GlobalCameraPosition;CameraForward;GazeStatus;CombinedGazeForward;CombinedGazePosition;CombinedGazeForwardGlobal;CombinedGazePositionGlobal;GazeHitObject;GazeHitPosition;GazeHitDistance;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability;ReferenceLandmark;DisplayLandmark;GroundTruthDirection;GazeAngleDeviation
22;4/2/2025 2:13:50 PM;159638;1000156586379786697;63879200030924;(-0.349, 1.484, 1.074);(0.028, -0.780, 0.072, 0.621);(655.188, 1.984, 489.904);(-0.965, -0.148, -0.218);VALID;(0.274, 0.165, 0.947);(0.000, 0.000, 0.000);(-0.998, 0.033, 0.049);(655.188, 1.984, 489.904);CSTemplate16(Clone);(477.000, 7.833, 498.736);178.493;61.050;VALID;(0.278, 0.207, 0.938);(-0.030, 0.000, 0.000);0.263;3.319;12.631;VALID;(0.280, 0.122, 0.952);(0.030, 0.000, 0.000);0.260;3.265;12.546;2;0;TargetLandmark6_GlobalLandmark2;TargetLandmark5_Church;(-0.866, 0.000, 0.474);25.918
22;4/2/2025 2:13:50 PM;159639;1000156586384788783;63879200030924;(-0.349, 1.484, 1.074);(0.028, -0.780, 0.072, 0.621);(655.188, 1.984, 489.904);(-0.965, -0.148, -0.218);VALID;(0.276, 0.162, 0.947);(0.000, 0.000, 0.000);(-0.998, 0.033, 0.049);(655.188, 1.984, 489.904);CSTemplate16(Clone);(477.000, 7.833, 498.736);178.493;61.050;VALID;(0.279, 0.206, 0.938);(-0.030, 0.000, 0.000);0.263;3.322;12.631;VALID;(0.282, 0.120, 0.952);(0.030, 0.000, 0.000);0.261;3.270;12.546;2;0;TargetLandmark6_GlobalLandmark2;TargetLandmark5_Church;(-0.866, 0.000, 0.474);25.918
22;4/2/2025 2:13:50 PM;159640;1000156586389790847;63879200030935;(-0.349, 1.484, 1.074);(0.028, -0.779, 0.072, 0.623);(655.189, 1.984, 489.905);(-0.966, -0.147, -0.214);VALID;(0.278, 0.160, 0.947);(0.000, 0.000, 0.000);(-0.998, 0.029, 0.058);(655.189, 1.984, 489.905);CSTemplate16(Clone);(477.000, 7.241, 500.207);178.554;61.050;VALID;(0.279, 0.206, 0.938);(-0.030, 0.000, 0.000);0.264;3.335;12.631;VALID;(0.285, 0.118, 0.951);(0.030, 0.000, 0.000);0.261;3.280;12.546;2;0;TargetLandmark6_GlobalLandmark2;TargetLandmark5_Church;(-0.866, 0.000, 0.474);25.435
22;4/2/2025 2:13:50 PM;159641;1000156586394792932;63879200030935;(-0.349, 1.484, 1.074);(0.028, -0.779, 0.072, 0.623);(655.189, 1.984, 489.905);(-0.966, -0.147, -0.214);VALID;(0.280, 0.158, 0.947);(0.000, 0.000, 0.000);(-0.998, 0.029, 0.058);(655.189, 1.984, 489.905);CSTemplate16(Clone);(477.000, 7.241, 500.207);178.554;61.050;VALID;(0.279, 0.204, 0.938);(-0.030, 0.000, 0.000);0.264;3.341;12.631;VALID;(0.287, 0.116, 0.951);(0.030, 0.000, 0.000);0.262;3.283;12.546;2;0;TargetLandmark6_GlobalLandmark2;TargetLandmark5_Church;(-0.866, 0.000, 0.474);25.435
22;4/2/2025 2:13:50 PM;159642;1000156586399794983;63879200030951;(-0.348, 1.484, 1.074);(0.028, -0.777, 0.072, 0.625);(655.189, 1.984, 489.905);(-0.967, -0.147, -0.209);VALID;(0.280, 0.157, 0.947);(0.000, 0.000, 0.000);(-0.998, 0.025, 0.064);(655.189, 1.984, 489.905);CSTemplate16(Clone);(477.000, 6.528, 501.345);178.604;61.050;VALID;(0.278, 0.204, 0.939);(-0.030, 0.000, 0.000);0.266;3.365;12.631;VALID;(0.288, 0.115, 0.951);(0.030, 0.000, 0.000);0.262;3.288;12.546;2;0;TargetLandmark6_GlobalLandmark2;TargetLandmark5_Church;(-0.866, 0.000, 0.474);25.058
22;4/2/2025 2:13:50 PM;159643;1000156586404797121;63879200030951;(-0.348, 1.484, 1.074);(0.028, -0.777, 0.072, 0.625);(655.189, 1.984, 489.905);(-0.967, -0.147, -0.209);VALID;(0.281, 0.155, 0.947);(0.000, 0.000, 0.000);(-0.998, 0.025, 0.064);(655.189, 1.984, 489.905);CSTemplate16(Clone);(477.000, 6.528, 501.345);178.604;61.050;VALID;(0.277, 0.201, 0.940);(-0.030, 0.000, 0.000);0.266;3.365;12.631;VALID;(0.289, 0.115, 0.950);(0.030, 0.000, 0.000);0.262;3.291;12.546;2;0;TargetLandmark6_GlobalLandmark2;TargetLandmark5_Church;(-0.866, 0.000, 0.474);25.058
22;4/2/2025 2:13:50 PM;159644;1000156586409799136;63879200030951;(-0.348, 1.484, 1.074);(0.028, -0.777, 0.072, 0.625);(655.189, 1.984, 489.905);(-0.967, -0.147, -0.209);VALID;(0.281, 0.153, 0.947);(0.000, 0.000, 0.000);(-0.998, 0.025, 0.064);(655.189, 1.984, 489.905);CSTemplate16(Clone);(477.000, 6.528, 501.345);178.604;61.050;VALID;(0.276, 0.199, 0.940);(-0.030, 0.000, 0.000);0.267;3.378;12.631;VALID;(0.290, 0.114, 0.950);(0.030, 0.000, 0.000);0.262;3.291;12.546;2;0;TargetLandmark6_GlobalLandmark2;TargetLandmark5_Church;(-0.866, 0.000, 0.474);25.058
22;4/2/2025 2:13:50 PM;159645;1000156586414801182;63879200030974;(-0.348, 1.484, 1.075);(0.028, -0.775, 0.071, 0.628);(655.189, 1.984, 489.906);(-0.968, -0.146, -0.202);VALID;(0.281, 0.152, 0.948);(0.000, 0.000, 0.000);(-0.997, 0.022, 0.070);(655.189, 1.984, 489.906);CSTemplate16(Clone);(477.000, 5.904, 502.420);178.661;61.050;VALID;(0.276, 0.197, 0.941);(-0.030, 0.000, 0.000);0.268;3.386;12.631;VALID;(0.290, 0.113, 0.950);(0.030, 0.000, 0.000);0.262;3.291;12.546;2;0;TargetLandmark6_GlobalLandmark2;TargetLandmark5_Church;(-0.866, 0.000, 0.474);24.705
22;4/2/2025 2:13:50 PM;159646;1000156586419803191;63879200030974;(-0.348, 1.484, 1.075);(0.028, -0.775, 0.071, 0.628);(655.189, 1.984, 489.906);(-0.968, -0.146, -0.202);VALID;(0.281, 0.152, 0.948);(0.000, 0.000, 0.000);(-0.997, 0.022, 0.070);(655.189, 1.984, 489.906);CSTemplate16(Clone);(477.000, 5.904, 502.420);178.661;61.050;VALID;(0.275, 0.196, 0.941);(-0.030, 0.000, 0.000);0.269;3.396;12.631;VALID;(0.289, 0.112, 0.951);(0.030, 0.000, 0.000);0.262;3.291;12.546;2;0;TargetLandmark6_GlobalLandmark2;TargetLandmark5_Church;(-0.866, 0.000, 0.474);24.705
22;4/2/2025 2:13:50 PM;159647;1000156586424805195;63879200030974;(-0.348, 1.484, 1.075);(0.028, -0.775, 0.071, 0.628);(655.189, 1.984, 489.906);(-0.968, -0.146, -0.202);VALID;(0.280, 0.150, 0.948);(0.000, 0.000, 0.000);(-0.997, 0.022, 0.070);(655.189, 1.984, 489.906);CSTemplate16(Clone);(477.000, 5.904, 502.420);178.661;61.050;VALID;(0.274, 0.194, 0.942);(-0.030, 0.000, 0.000);0.269;3.395;12.631;VALID;(0.289, 0.112, 0.951);(0.030, 0.000, 0.000);0.262;3.290;12.546;2;0;TargetLandmark6_GlobalLandmark2;TargetLandmark5_Church;(-0.866, 0.000, 0.474);24.705
22;4/2/2025 2:13:50 PM;159648;1000156586429807221;63879200030974;(-0.348, 1.484, 1.075);(0.028, -0.775, 0.071, 0.628);(655.189, 1.984, 489.906);(-0.968, -0.146, -0.202);VALID;(0.280, 0.149, 0.948);(0.000, 0.000, 0.000);(-0.997, 0.022, 0.070);(655.189, 1.984, 489.906);CSTemplate16(Clone);(477.000, 5.904, 502.420);178.661;61.050;VALID;(0.274, 0.192, 0.942);(-0.030, 0.000, 0.000);0.269;3.402;12.631;VALID;(0.289, 0.111, 0.951);(0.030, 0.000, 0.000);0.262;3.290;12.546;2;0;TargetLandmark6_GlobalLandmark2;TargetLandmark5_Church;(-0.866, 0.000, 0.474);24.705
22;4/2/2025 2:13:50 PM;159649;1000156586434809237;63879200030974;(-0.348, 1.484, 1.075);(0.028, -0.775, 0.071, 0.628);(655.189, 1.984, 489.906);(-0.968, -0.146, -0.202);VALID;(0.280, 0.149, 0.949);(0.000, 0.000, 0.000);(-0.997, 0.022, 0.070);(655.189, 1.984, 489.906);CSTemplate16(Clone);(477.000, 5.904, 502.420);178.661;61.050;VALID;(0.273, 0.191, 0.943);(-0.030, 0.000, 0.000);0.269;3.402;12.631;VALID;(0.288, 0.112, 0.951);(0.030, 0.000, 0.000);0.262;3.291;12.546;2;0;TargetLandmark6_GlobalLandmark2;TargetLandmark5_Church;(-0.866, 0.000, 0.474);24.705
22;4/2/2025 2:13:50 PM;159650;1000156586439811440;63879200030997;(-0.347, 1.484, 1.076);(0.027, -0.773, 0.071, 0.630);(655.190, 1.984, 489.906);(-0.970, -0.144, -0.197);VALID;(0.279, 0.148, 0.949);(0.000, 0.000, 0.000);(-0.997, 0.020, 0.074);(655.190, 1.984, 489.906);CSTemplate16(Clone);(477.000, 5.514, 503.145);178.706;61.050;VALID;(0.273, 0.189, 0.943);(-0.030, 0.000, 0.000);0.269;3.399;12.631;VALID;(0.288, 0.112, 0.951);(0.030, 0.000, 0.000);0.262;3.291;12.546;2;0.1980059;TargetLandmark6_GlobalLandmark2;TargetLandmark5_Church;(-0.866, 0.000, 0.474);24.468
22;4/2/2025 2:13:50 PM;159651;1000156586444813471;63879200030997;(-0.347, 1.484, 1.076);(0.027, -0.773, 0.071, 0.630);(655.190, 1.984, 489.906);(-0.970, -0.144, -0.197);VALID;(0.279, 0.147, 0.949);(0.000, 0.000, 0.000);(-0.997, 0.020, 0.074);(655.190, 1.984, 489.906);CSTemplate16(Clone);(477.000, 5.514, 503.145);178.706;61.050;VALID;(0.272, 0.187, 0.944);(-0.030, 0.000, 0.000);0.269;3.392;12.631;VALID;(0.287, 0.111, 0.951);(0.030, 0.000, 0.000);0.262;3.292;12.546;2;0.3749687;TargetLandmark6_GlobalLandmark2;TargetLandmark5_Church;(-0.866, 0.000, 0.474);24.468
22;4/2/2025 2:13:50 PM;159652;1000156586449815457;63879200030997;(-0.347, 1.484, 1.076);(0.027, -0.773, 0.071, 0.630);(655.190, 1.984, 489.906);(-0.970, -0.144, -0.197);VALID;(0.278, 0.146, 0.949);(0.000, 0.000, 0.000);(-0.997, 0.020, 0.074);(655.190, 1.984, 489.906);CSTemplate16(Clone);(477.000, 5.514, 503.145);178.706;61.050;VALID;(0.272, 0.185, 0.944);(-0.030, 0.000, 0.000);0.268;3.381;12.631;VALID;(0.287, 0.111, 0.952);(0.030, 0.000, 0.000);0.262;3.292;12.546;2;0.3722038;TargetLandmark6_GlobalLandmark2;TargetLandmark5_Church;(-0.866, 0.000, 0.474);24.468
22;4/2/2025 2:13:50 PM;159653;1000156586454817435;63879200030997;(-0.347, 1.484, 1.076);(0.027, -0.773, 0.071, 0.630);(655.190, 1.984, 489.906);(-0.970, -0.144, -0.197);VALID;(0.278, 0.145, 0.950);(0.000, 0.000, 0.000);(-0.997, 0.020, 0.074);(655.190, 1.984, 489.906);CSTemplate16(Clone);(477.000, 5.514, 503.145);178.706;61.050;VALID;(0.271, 0.183, 0.945);(-0.030, 0.000, 0.000);0.267;3.375;12.631;VALID;(0.286, 0.110, 0.952);(0.030, 0.000, 0.000);0.262;3.292;12.546;2;0.3868796;TargetLandmark6_GlobalLandmark2;TargetLandmark5_Church;(-0.866, 0.000, 0.474);24.468
22;4/2/2025 2:13:51 PM;159654;1000156586459819425;63879200031018;(-0.346, 1.484, 1.076);(0.027, -0.771, 0.071, 0.632);(655.191, 1.984, 489.907);(-0.971, -0.143, -0.191);VALID;(0.278, 0.145, 0.950);(0.000, 0.000, 0.000);(-0.997, 0.018, 0.078);(655.191, 1.984, 489.907);CSTemplate16(Clone);(477.000, 5.280, 503.916);178.761;61.050;VALID;(0.271, 0.181, 0.945);(-0.030, 0.000, 0.000);0.267;3.368;12.631;VALID;(0.286, 0.110, 0.952);(0.030, 0.000, 0.000);0.263;3.295;12.546;2;0.4529332;TargetLandmark6_GlobalLandmark2;TargetLandmark5_Church;(-0.866, 0.000, 0.474);24.218
22;4/2/2025 2:13:51 PM;159655;1000156586464821409;63879200031018;(-0.346, 1.484, 1.076);(0.027, -0.771, 0.071, 0.632);(655.191, 1.984, 489.907);(-0.971, -0.143, -0.191);VALID;(0.277, 0.144, 0.950);(0.000, 0.000, 0.000);(-0.997, 0.018, 0.078);(655.191, 1.984, 489.907);CSTemplate16(Clone);(477.000, 5.280, 503.916);178.761;61.050;VALID;(0.270, 0.179, 0.946);(-0.030, 0.000, 0.000);0.266;3.361;12.631;VALID;(0.286, 0.110, 0.952);(0.030, 0.000, 0.000);0.263;3.296;12.546;2;0.4207143;TargetLandmark6_GlobalLandmark2;TargetLandmark5_Church;(-0.866, 0.000, 0.474);24.218
22;4/2/2025 2:13:51 PM;159656;1000156586469823365;63879200031018;(-0.346, 1.484, 1.076);(0.027, -0.771, 0.071, 0.632);(655.191, 1.984, 489.907);(-0.971, -0.143, -0.191);VALID;(0.277, 0.143, 0.950);(0.000, 0.000, 0.000);(-0.997, 0.018, 0.078);(655.191, 1.984, 489.907);CSTemplate16(Clone);(477.000, 5.280, 503.916);178.761;61.050;VALID;(0.269, 0.177, 0.947);(-0.030, 0.000, 0.000);0.266;3.359;12.631;VALID;(0.286, 0.110, 0.952);(0.030, 0.000, 0.000);0.263;3.299;12.546;2;0.4240415;TargetLandmark6_GlobalLandmark2;TargetLandmark5_Church;(-0.866, 0.000, 0.474);24.218
22;4/2/2025 2:13:51 PM;159657;1000156586474825328;63879200031018;(-0.346, 1.484, 1.076);(0.027, -0.771, 0.071, 0.632);(655.191, 1.984, 489.907);(-0.971, -0.143, -0.191);VALID;(0.276, 0.142, 0.950);(0.000, 0.000, 0.000);(-0.997, 0.018, 0.078);(655.191, 1.984, 489.907);CSTemplate16(Clone);(477.000, 5.280, 503.916);178.761;61.050;VALID;(0.268, 0.176, 0.947);(-0.030, 0.000, 0.000);0.267;3.376;12.631;VALID;(0.285, 0.110, 0.952);(0.030, 0.000, 0.000);0.263;3.299;12.546;2;0.4291752;TargetLandmark6_GlobalLandmark2;TargetLandmark5_Church;(-0.866, 0.000, 0.474);24.218
22;4/2/2025 2:13:51 PM;159658;1000156586479827263;63879200031040;(-0.346, 1.485, 1.077);(0.026, -0.769, 0.070, 0.634);(655.191, 1.985, 489.908);(-0.973, -0.141, -0.185);VALID;(0.276, 0.142, 0.951);(0.000, 0.000, 0.000);(-0.997, 0.020, 0.078);(655.191, 1.985, 489.908);CSTemplate16(Clone);(477.000, 5.574, 503.935);178.769;61.050;VALID;(0.266, 0.176, 0.948);(-0.030, 0.000, 0.000);0.269;3.401;12.631;VALID;(0.285, 0.109, 0.952);(0.030, 0.000, 0.000);0.263;3.299;12.546;2;0.4038398;TargetLandmark6_GlobalLandmark2;TargetLandmark5_Church;(-0.866, 0.000, 0.474);24.217
22;4/2/2025 2:13:51 PM;159659;1000156586484829197;63879200031040;(-0.346, 1.485, 1.077);(0.026, -0.769, 0.070, 0.634);(655.191, 1.985, 489.908);(-0.973, -0.141, -0.185);VALID;(0.275, 0.142, 0.951);(0.000, 0.000, 0.000);(-0.997, 0.020, 0.078);(655.191, 1.985, 489.908);CSTemplate16(Clone);(477.000, 5.574, 503.935);178.769;61.050;VALID;(0.264, 0.176, 0.948);(-0.030, 0.000, 0.000);0.270;3.414;12.631;VALID;(0.284, 0.109, 0.953);(0.030, 0.000, 0.000);0.263;3.299;12.546;2;0.3801302;TargetLandmark6_GlobalLandmark2;TargetLandmark5_Church;(-0.866, 0.000, 0.474);24.217
22;4/2/2025 2:13:51 PM;159660;1000156586489831139;63879200031040;(-0.346, 1.485, 1.077);(0.026, -0.769, 0.070, 0.634);(655.191, 1.985, 489.908);(-0.973, -0.141, -0.185);VALID;(0.273, 0.142, 0.951);(0.000, 0.000, 0.000);(-0.997, 0.020, 0.078);(655.191, 1.985, 489.908);CSTemplate16(Clone);(477.000, 5.574, 503.935);178.769;61.050;VALID;(0.263, 0.177, 0.949);(-0.030, 0.000, 0.000);0.271;3.422;12.631;VALID;(0.283, 0.108, 0.953);(0.030, 0.000, 0.000);0.263;3.299;12.546;2;0.394817;TargetLandmark6_GlobalLandmark2;TargetLandmark5_Church;(-0.866, 0.000, 0.474);24.217
22;4/2/2025 2:13:51 PM;159661;1000156586494833036;63879200031041;(-0.346, 1.485, 1.077);(0.026, -0.769, 0.070, 0.634);(655.191, 1.985, 489.908);(-0.973, -0.141, -0.185);VALID;(0.272, 0.142, 0.952);(0.000, 0.000, 0.000);(-0.997, 0.020, 0.078);(655.191, 1.985, 489.908);CSTemplate16(Clone);(477.000, 5.574, 503.935);178.769;61.050;VALID;(0.261, 0.177, 0.949);(-0.030, 0.000, 0.000);0.271;3.422;12.631;VALID;(0.283, 0.108, 0.953);(0.030, 0.000, 0.000);0.263;3.302;12.546;2;0.4742408;TargetLandmark6_GlobalLandmark2;TargetLandmark5_Church;(-0.866, 0.000, 0.474);24.217
22;4/2/2025 2:13:51 PM;159662;1000156586499834953;63879200031041;(-0.346, 1.485, 1.077);(0.026, -0.769, 0.070, 0.634);(655.191, 1.985, 489.908);(-0.973, -0.141, -0.185);VALID;(0.271, 0.142, 0.952);(0.000, 0.000, 0.000);(-0.997, 0.020, 0.078);(655.191, 1.985, 489.908);CSTemplate16(Clone);(477.000, 5.574, 503.935);178.769;61.050;VALID;(0.260, 0.177, 0.949);(-0.030, 0.000, 0.000);0.271;3.423;12.631;VALID;(0.282, 0.108, 0.953);(0.030, 0.000, 0.000);0.263;3.303;12.546;2;0.5414894;TargetLandmark6_GlobalLandmark2;TargetLandmark5_Church;(-0.866, 0.000, 0.474);24.217
22;4/2/2025 2:13:51 PM;159663;1000156586504836881;63879200031051;(-0.345, 1.485, 1.077);(0.025, -0.769, 0.070, 0.635);(655.192, 1.985, 489.908);(-0.973, -0.140, -0.183);VALID;(0.270, 0.142, 0.952);(0.000, 0.000, 0.000);(-0.997, 0.021, 0.078);(655.192, 1.985, 489.908);CSTemplate16(Clone);(477.000, 5.686, 503.871);178.766;61.050;VALID;(0.258, 0.178, 0.950);(-0.030, 0.000, 0.000);0.271;3.423;12.631;VALID;(0.281, 0.108, 0.954);(0.030, 0.000, 0.000);0.263;3.304;12.546;2;0.5635549;TargetLandmark6_GlobalLandmark2;TargetLandmark5_Church;(-0.866, 0.000, 0.474);24.239
22;4/2/2025 2:13:51 PM;159664;1000156586509838881;63879200031051;(-0.345, 1.485, 1.077);(0.025, -0.769, 0.070, 0.635);(655.192, 1.985, 489.908);(-0.973, -0.140, -0.183);VALID;(0.269, 0.142, 0.953);(0.000, 0.000, 0.000);(-0.997, 0.021, 0.078);(655.192, 1.985, 489.908);CSTemplate16(Clone);(477.000, 5.686, 503.871);178.766;61.050;VALID;(0.257, 0.177, 0.950);(-0.030, 0.000, 0.000);0.271;3.419;12.631;VALID;(0.279, 0.108, 0.954);(0.030, 0.000, 0.000);0.263;3.304;12.546;2;0.5425739;TargetLandmark6_GlobalLandmark2;TargetLandmark5_Church;(-0.866, 0.000, 0.474);24.239
22;4/2/2025 2:13:51 PM;159665;1000156586514840933;63879200031062;(-0.345, 1.485, 1.078);(0.025, -0.768, 0.070, 0.636);(655.192, 1.985, 489.908);(-0.974, -0.139, -0.181);VALID;(0.267, 0.142, 0.953);(0.000, 0.000, 0.000);(-0.997, 0.021, 0.078);(655.192, 1.985, 489.908);CSTemplate16(Clone);(477.000, 5.669, 503.767);178.758;61.050;VALID;(0.256, 0.177, 0.950);(-0.030, 0.000, 0.000);0.270;3.415;12.631;VALID;(0.278, 0.107, 0.955);(0.030, 0.000, 0.000);0.263;3.305;12.546;2;0.5589918;TargetLandmark6_GlobalLandmark2;TargetLandmark5_Church;(-0.866, 0.000, 0.474);24.272
22;4/2/2025 2:13:51 PM;159666;1000156586519842843;63879200031062;(-0.345, 1.485, 1.078);(0.025, -0.768, 0.070, 0.636);(655.192, 1.985, 489.908);(-0.974, -0.139, -0.181);VALID;(0.266, 0.141, 0.954);(0.000, 0.000, 0.000);(-0.997, 0.021, 0.078);(655.192, 1.985, 489.908);CSTemplate16(Clone);(477.000, 5.669, 503.767);178.758;61.050;VALID;(0.255, 0.176, 0.951);(-0.030, 0.000, 0.000);0.270;3.409;12.631;VALID;(0.276, 0.107, 0.955);(0.030, 0.000, 0.000);0.263;3.306;12.546;2;0.6183694;TargetLandmark6_GlobalLandmark2;TargetLandmark5_Church;(-0.866, 0.000, 0.474);24.272
22;4/2/2025 2:13:51 PM;159667;1000156586524844740;63879200031072;(-0.345, 1.485, 1.078);(0.025, -0.767, 0.069, 0.637);(655.192, 1.985, 489.908);(-0.974, -0.138, -0.179);VALID;(0.263, 0.142, 0.954);(0.000, 0.000, 0.000);(-0.997, 0.022, 0.075);(655.192, 1.985, 489.908);CSTemplate16(Clone);(477.084, 5.940, 503.271);178.642;61.050;VALID;(0.251, 0.178, 0.951);(-0.030, 0.000, 0.000);0.278;3.517;12.631;VALID;(0.274, 0.107, 0.956);(0.030, 0.000, 0.000);0.264;3.307;12.546;2;0.5106925;TargetLandmark6_GlobalLandmark2;TargetLandmark5_Church;(-0.866, 0.000, 0.474);24.432
22;4/2/2025 2:13:51 PM;159668;1000156586529846638;63879200031072;(-0.345, 1.485, 1.078);(0.025, -0.767, 0.069, 0.637);(655.192, 1.985, 489.908);(-0.974, -0.138, -0.179);VALID;(0.261, 0.142, 0.955);(0.000, 0.000, 0.000);(-0.997, 0.022, 0.075);(655.192, 1.985, 489.908);CSTemplate16(Clone);(477.084, 5.940, 503.271);178.642;61.050;VALID;(0.249, 0.179, 0.952);(-0.030, 0.000, 0.000);0.279;3.525;12.631;VALID;(0.273, 0.107, 0.956);(0.030, 0.000, 0.000);0.264;3.308;12.546;2;0.5119772;TargetLandmark6_GlobalLandmark2;TargetLandmark5_Church;(-0.866, 0.000, 0.474);24.432
22;4/2/2025 2:13:51 PM;159669;1000156586534848526;63879200031084;(-0.345, 1.485, 1.078);(0.025, -0.767, 0.069, 0.638);(655.193, 1.985, 489.909);(-0.975, -0.138, -0.177);VALID;(0.259, 0.142, 0.955);(0.000, 0.000, 0.000);(-0.997, 0.023, 0.073);(655.193, 1.985, 489.909);CSTemplate16(Clone);(477.084, 6.074, 502.874);178.624;61.050;VALID;(0.247, 0.179, 0.952);(-0.030, 0.000, 0.000);0.278;3.509;12.631;VALID;(0.271, 0.107, 0.957);(0.030, 0.000, 0.000);0.264;3.309;12.546;2;0.4920472;TargetLandmark6_GlobalLandmark2;TargetLandmark5_Church;(-0.866, 0.000, 0.474);24.562
22;4/2/2025 2:13:51 PM;159670;1000156586539850405;63879200031084;(-0.345, 1.485, 1.078);(0.025, -0.767, 0.069, 0.638);(655.193, 1.985, 489.909);(-0.975, -0.138, -0.177);VALID;(0.257, 0.143, 0.956);(0.000, 0.000, 0.000);(-0.997, 0.023, 0.073);(655.193, 1.985, 489.909);CSTemplate16(Clone);(477.084, 6.074, 502.874);178.624;61.050;VALID;(0.245, 0.180, 0.953);(-0.030, 0.000, 0.000);0.277;3.499;12.631;VALID;(0.268, 0.108, 0.957);(0.030, 0.000, 0.000);0.264;3.311;12.546;2;0.4179468;TargetLandmark6_GlobalLandmark2;TargetLandmark5_Church;(-0.866, 0.000, 0.474);24.562
22;4/2/2025 2:13:51 PM;159671;1000156586544852263;63879200031096;(-0.344, 1.485, 1.078);(0.024, -0.766, 0.069, 0.639);(655.193, 1.985, 489.909);(-0.975, -0.137, -0.174);VALID;(0.255, 0.144, 0.956);(0.000, 0.000, 0.000);(-0.997, 0.023, 0.069);(655.193, 1.985, 489.909);CSTemplate16(Clone);(477.000, 6.166, 502.265);178.660;61.050;VALID;(0.243, 0.180, 0.953);(-0.030, 0.000, 0.000);0.277;3.494;12.631;VALID;(0.265, 0.108, 0.958);(0.030, 0.000, 0.000);0.264;3.315;12.546;2;0.4236904;TargetLandmark6_GlobalLandmark2;TargetLandmark5_Church;(-0.866, 0.000, 0.474);24.759
22;4/2/2025 2:13:51 PM;159672;1000156586549854104;63879200031096;(-0.344, 1.485, 1.078);(0.024, -0.766, 0.069, 0.639);(655.193, 1.985, 489.909);(-0.975, -0.137, -0.174);VALID;(0.253, 0.144, 0.957);(0.000, 0.000, 0.000);(-0.997, 0.023, 0.069);(655.193, 1.985, 489.909);CSTemplate16(Clone);(477.000, 6.166, 502.265);178.660;61.050;VALID;(0.242, 0.179, 0.953);(-0.030, 0.000, 0.000);0.275;3.473;12.631;VALID;(0.263, 0.108, 0.959);(0.030, 0.000, 0.000);0.264;3.317;12.546;2;0.3407442;TargetLandmark6_GlobalLandmark2;TargetLandmark5_Church;(-0.866, 0.000, 0.474);24.759
22;4/2/2025 2:13:51 PM;159673;1000156586554855948;63879200031096;(-0.344, 1.485, 1.078);(0.024, -0.766, 0.069, 0.639);(655.193, 1.985, 489.909);(-0.975, -0.137, -0.174);VALID;(0.251, 0.143, 0.957);(0.000, 0.000, 0.000);(-0.997, 0.023, 0.069);(655.193, 1.985, 489.909);CSTemplate16(Clone);(477.000, 6.166, 502.265);178.660;61.050;VALID;(0.242, 0.179, 0.954);(-0.030, 0.000, 0.000);0.272;3.441;12.631;VALID;(0.260, 0.109, 0.959);(0.030, 0.000, 0.000);0.265;3.322;12.546;2;0.3024733;TargetLandmark6_GlobalLandmark2;TargetLandmark5_Church;(-0.866, 0.000, 0.474);24.759
22;4/2/2025 2:13:51 PM;159674;1000156586559857772;63879200031106;(-0.344, 1.485, 1.079);(0.024, -0.765, 0.069, 0.640);(655.193, 1.985, 489.909);(-0.976, -0.136, -0.172);VALID;(0.250, 0.143, 0.958);(0.000, 0.000, 0.000);(-0.997, 0.023, 0.069);(655.193, 1.985, 489.909);CSTemplate16(Clone);(477.000, 6.104, 502.256);178.658;61.050;VALID;(0.241, 0.177, 0.954);(-0.030, 0.000, 0.000);0.270;3.416;12.631;VALID;(0.258, 0.109, 0.960);(0.030, 0.000, 0.000);0.265;3.327;12.546;2;0.3235886;TargetLandmark6_GlobalLandmark2;TargetLandmark5_Church;(-0.866, 0.000, 0.474);24.761
22;4/2/2025 2:13:51 PM;159675;1000156586564859628;63879200031106;(-0.344, 1.485, 1.079);(0.024, -0.765, 0.069, 0.640);(655.193, 1.985, 489.909);(-0.976, -0.136, -0.172);VALID;(0.249, 0.143, 0.958);(0.000, 0.000, 0.000);(-0.997, 0.023, 0.069);(655.193, 1.985, 489.909);CSTemplate16(Clone);(477.000, 6.104, 502.256);178.658;61.050;VALID;(0.241, 0.176, 0.954);(-0.030, 0.000, 0.000);0.270;3.410;12.631;VALID;(0.256, 0.109, 0.960);(0.030, 0.000, 0.000);0.265;3.328;12.546;2;0.3168507;TargetLandmark6_GlobalLandmark2;TargetLandmark5_Church;(-0.866, 0.000, 0.474);24.761
